referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.state,location.cc,location.distance,location.lng,location.lat,name,id,location.city,location.postalCode,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,allowMenuUrlEdit,venuePage.id,location.crossStreet,url
v-1463156875,0,11,27,false,United States,NY,US,17853,-73.86803952474331,40.90404108947039,Tesco,5018a021e4b0450cfcdda0d9,Yonkers,10704,true,.png,https://ss3.4sqi.net/img/categories_v2/food/deli_,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735,true,,,
v-1463156875,,1,1,false,United States,NY,US,10074,-73.861884,41.116191,KBANK@Tesco Lotus Sukapiban 3,4ca584fab7106dcb9a6b55a5,Meenburee,10510,,,,,,,,,,,
v-1463156875,0,2,3,false,United States,PA,US,10096,-80.09301867003076,42.039812826258775,Tesco,4d9cabbc7865a0932984d67a,Erie,16509,,,,,,,,,,,
v-1463156875,0,7,641,false,United States,MA,US,31623,-71.4507644910715,42.686026659765936,Tesco Associates,4c10f9ac6b7e2d7f17702835,Tyngsboro,01879,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_,Coworking Space,Coworking Spaces,Coworking Space,4bf58dd8d48988d174941735,true,,,
v-1463156875,,0,0,false,United States,NH,US,44673,-70.926214,43.111588,Tesco,4f170a4ae4b0865b0d2c01e1,Durham,03824,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,2,5,false,United States,TN,US,21660,-89.813089,35.089559,Tesco Property Management,4e526f56fa7687935fbb127d,Germantown,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,
v-1463156875,0,0,0,false,United States,NY,US,20775,-78.858643,42.958653,Tesco,4d16b58bcc216ea8d18c6ad3,Buffalo,14217,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_,Karaoke,Karaoke Bars,Karaoke Bar,4bf58dd8d48988d120941735,true,,,
v-1463156875,0,0,0,false,United States,NE,US,73909,-97.175048,42.176392,Cafe At Tesco,4ef9dc9793ad7cf2ec812597,Winside,68790,true,.png,https://ss3.4sqi.net/img/categories_v2/food/cafe_,Café,Cafés,Café,4bf58dd8d48988d16d941735,true,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,0,0,false,United States,NC,US,63316,-78.9001621,36.3452945,Tesco express,50bb6c34e4b0760738870370,Roxboro,27574,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_,Convenience Store,Convenience Stores,Convenience Store,4d954b0ea243a5684a65b473,true,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,2,2,true,United States,CA,US,48508,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,40939476,,
v-1463156875,,1,1,false,United States,CA,US,77637,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,,,
v-1463156875,0,4,78,false,United States,CO,US,14441,-108.65023628716503,39.116951222734905,Tesco Corporation,4f60c272e4b0c27827b044de,Grand Junction,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,0,2,2,false,United States,TX,US,3253,-102.37987971505457,31.822001686310124,Tesco Corporation,50802143e4b07d456d1ca8fb,Odessa,79763,true,.png,https://ss3.4sqi.net/img/categories_v2/building/factory_,Factory,Factories,Factory,4eb1bea83b7b6f98df247e06,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,3,3,false,United States,FL,US,63634,-80.27549886,26.19339441,Tesco,4e7b28f3d22df7b34500078b,Coral Springs,33065,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,
v-1463156875,0,7,641,false,United States,MA,US,54905,-71.4507644910715,42.686026659765936,Tesco Associates,4c10f9ac6b7e2d7f17702835,Tyngsboro,01879,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_,Coworking Space,Coworking Spaces,Coworking Space,4bf58dd8d48988d174941735,,,,
v-1463156875,0,2,3,false,United States,TX,US,3578,-99.73079681396484,32.46083068847656,Tesco,4e57c3b5d16491e0ae4da498,Abilene,79601,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/hardware_,Hardware,Hardware Stores,Hardware Store,4bf58dd8d48988d112951735,true,,,
v-1463156875,0,2,2,false,United States,TX,US,34577,-102.37987971505457,31.822001686310124,Tesco Corporation,50802143e4b07d456d1ca8fb,Odessa,79763,true,.png,https://ss3.4sqi.net/img/categories_v2/building/factory_,Factory,Factories,Factory,4eb1bea83b7b6f98df247e06,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,1,1,2,false,United States,South Carolina,US,47239,-81.89162219315496,34.928693002257724,Tesco,5194d945498ed5de3a516042,,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,25,32,false,United States,WA,US,46172,-122.98414222387309,47.07028907020498,TESC Organic Farm,4b55f2dbf964a52030f827e3,Olympia,98502,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/farm_,Farm,Farms,Farm,4bf58dd8d48988d15b941735,,,Simmons Rd NW,
v-1463156875,0,11,27,false,United States,NY,US,67355,-73.86803952474331,40.90404108947039,Tesco,5018a021e4b0450cfcdda0d9,Yonkers,10704,true,.png,https://ss3.4sqi.net/img/categories_v2/food/deli_,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735,true,,,
v-1463156875,,1,1,false,United States,NY,US,85526,-73.861884,41.116191,KBANK@Tesco Lotus Sukapiban 3,4ca584fab7106dcb9a6b55a5,Meenburee,10510,,,,,,,,,,,
v-1463156875,0,5,9,false,United States,AL,US,77915,-86.77274156514986,33.52691937488355,Besco Steel,4da31a4a0f578cfa971ab118,Birmingham,35222,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,
v-1463156875,0,2,2,true,United States,CA,US,19254,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,40939476,,
v-1463156875,,1,1,false,United States,CA,US,17119,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,,,
v-1463156875,0,9,30,false,United States,IL,US,117537,-88.32238162512421,42.07327735431098,CFM / VR - TESCO LLC.,4d97993461a3a1cdfae6b942,Elgin,60123,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,
v-1463156875,,2,3,false,United States,Illinois,US,130025,-87.998277,41.914686,Tesco Construction, Inc,4e172d5845ddc623eb0ffd7c,,,,,,,,,,,,,
v-1463156875,0,5,9,false,United States,AL,US,811,-86.77274156514986,33.52691937488355,Besco Steel,4da31a4a0f578cfa971ab118,Birmingham,35222,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,
v-1463156875,0,1,1,false,United States,NE,US,56767,-96.107091,41.224204,Tesco Productions,538a8876498e7b711dd51906,Omaha,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,7,641,false,United States,MA,US,94271,-71.4507644910715,42.686026659765936,Tesco Associates,4c10f9ac6b7e2d7f17702835,Tyngsboro,01879,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_,Coworking Space,Coworking Spaces,Coworking Space,4bf58dd8d48988d174941735,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,6,45,false,United States,OH,US,11172,-83.41673709969503,41.637549541180185,TESCO,4e12aaf5aeb74afe60c867b8,Oregon,43616,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,
v-1463156875,,2,2,false,United States,OH,US,9518,-83.43560457229614,41.65218445529102,Trans. Equip. Sales Corp. (TESCO),508a515345b0fe24f7a6c646,Oregon,,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,3,3,false,United States,CA,US,42223,-122.03663995057478,37.396650421214815,Enplas Tesco,4c6ae09c9c76d13a5f3b4d0f,Sunnyvale,94085,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/technology_,Electronics,Electronics Stores,Electronics Store,4bf58dd8d48988d122951735,true,,at Franklin Blvd.,
v-1463156875,,2,48,false,United States,CA,US,108584,-121.4682,38.50344,Tesco Controls, Inc.,4b97e269f964a5209a1c35e3,Sacramento,95823,,,,,,,,,,,
v-1463156875,,9,22,false,United States,CA,US,111878,-121.39386806062294,38.49295822785601,Tesco Controls Inc.,4c49b1326594be9a31886c25,Sacramento,95828,,,,,,,,,,,
v-1463156875,0,0,0,false,United States,NC,US,87279,-78.9001621,36.3452945,Tesco express,50bb6c34e4b0760738870370,Roxboro,27574,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_,Convenience Store,Convenience Stores,Convenience Store,4d954b0ea243a5684a65b473,true,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,1,1,2,false,United States,South Carolina,US,89795,-81.89162219315496,34.928693002257724,Tesco,5194d945498ed5de3a516042,,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,1,17,257,false,United States,TX,US,8402,-97.1570348739624,32.810217408750574,Tesco Park,4c448941f0bdd13a2db4c9cc,Hurst,76053,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park,Parks,Park,4bf58dd8d48988d163941735,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,1,1,2,false,United States,South Carolina,US,96969,-81.89162219315496,34.928693002257724,Tesco,5194d945498ed5de3a516042,,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,2,2,true,United States,CA,US,14002,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,40939476,,
v-1463156875,,1,1,false,United States,CA,US,39766,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,,,
v-1463156875,3,15,61,false,United States,VA,US,16549,-77.18466128362522,38.812848201996935,Auntie Te's Consignment Boutique,4ef0b72a61afc4dca7b631c2,Annandale,22003,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/default_,Thrift / Vintage,Thrift / Vintage Stores,Thrift / Vintage Store,4bf58dd8d48988d101951735,true,,,http://www.auntietes.com
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,11,27,false,United States,NY,US,34669,-73.86803952474331,40.90404108947039,Tesco,5018a021e4b0450cfcdda0d9,Yonkers,10704,true,.png,https://ss3.4sqi.net/img/categories_v2/food/deli_,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735,true,,,
v-1463156875,,1,1,false,United States,NY,US,52478,-73.861884,41.116191,KBANK@Tesco Lotus Sukapiban 3,4ca584fab7106dcb9a6b55a5,Meenburee,10510,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,1,1,false,United States,CA,US,94120,-117.080225,33.121009,AT&T Escondido C/O,53690747498ea3276b7c857e,Escondido,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,0,3,3,false,United States,FL,US,28031,-80.27549886,26.19339441,Tesco,4e7b28f3d22df7b34500078b,Coral Springs,33065,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,
v-1463156875,0,5,9,false,United States,AL,US,119874,-86.77274156514986,33.52691937488355,Besco Steel,4da31a4a0f578cfa971ab118,Birmingham,35222,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,
v-1463156875,0,11,27,false,United States,NY,US,11145,-73.86803952474331,40.90404108947039,Tesco,5018a021e4b0450cfcdda0d9,Yonkers,10704,true,.png,https://ss3.4sqi.net/img/categories_v2/food/deli_,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735,true,,,
v-1463156875,,1,1,false,United States,NY,US,33619,-73.861884,41.116191,KBANK@Tesco Lotus Sukapiban 3,4ca584fab7106dcb9a6b55a5,Meenburee,10510,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,3,15,61,false,United States,VA,US,73541,-77.18466128362522,38.812848201996935,Auntie Te's Consignment Boutique,4ef0b72a61afc4dca7b631c2,Annandale,22003,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/default_,Thrift / Vintage,Thrift / Vintage Stores,Thrift / Vintage Store,4bf58dd8d48988d101951735,true,,,http://www.auntietes.com
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,9,30,false,United States,IL,US,52678,-88.32238162512421,42.07327735431098,CFM / VR - TESCO LLC.,4d97993461a3a1cdfae6b942,Elgin,60123,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,
v-1463156875,,2,3,false,United States,Illinois,US,55216,-87.998277,41.914686,Tesco Construction, Inc,4e172d5845ddc623eb0ffd7c,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,2,2,true,United States,CA,US,34566,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,40939476,,
v-1463156875,,1,1,false,United States,CA,US,36137,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,3,3,false,United States,CA,US,26766,-122.03663995057478,37.396650421214815,Enplas Tesco,4c6ae09c9c76d13a5f3b4d0f,Sunnyvale,94085,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,2,2,true,United States,CA,US,61210,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,40939476,,
v-1463156875,,1,1,false,United States,CA,US,51331,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,,,
v-1463156875,0,25,32,false,United States,WA,US,94050,-122.98414222387309,47.07028907020498,TESC Organic Farm,4b55f2dbf964a52030f827e3,Olympia,98502,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/farm_,Farm,Farms,Farm,4bf58dd8d48988d15b941735,,,Simmons Rd NW,
v-1463156875,1,1,2,false,United States,South Carolina,US,76245,-81.89162219315496,34.928693002257724,Tesco,5194d945498ed5de3a516042,,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,1,17,257,false,United States,TX,US,53323,-97.1570348739624,32.810217408750574,Tesco Park,4c448941f0bdd13a2db4c9cc,Hurst,76053,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park,Parks,Park,4bf58dd8d48988d163941735,,,,
v-1463156875,3,15,61,false,United States,VA,US,14407,-77.18466128362522,38.812848201996935,Auntie Te's Consignment Boutique,4ef0b72a61afc4dca7b631c2,Annandale,22003,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/default_,Thrift / Vintage,Thrift / Vintage Stores,Thrift / Vintage Store,4bf58dd8d48988d101951735,true,,,http://www.auntietes.com
v-1463156875,0,0,0,false,United States,NC,US,106738,-78.9001621,36.3452945,Tesco express,50bb6c34e4b0760738870370,Roxboro,27574,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_,Convenience Store,Convenience Stores,Convenience Store,4d954b0ea243a5684a65b473,true,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,8,41,false,United States,MN,US,23234,-93.58901427632428,45.3167268514823,Tescom,4e1b29a5d22ddd4af9ea77a6,Elk River,55330,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,,2,5,false,United States,MN,US,23213,-93.587724,45.316841,Emerson Process Management - Tescom,517688fbe4b0457162cb6e84,Elk River,55330,true,.png,https://ss3.4sqi.net/img/categories_v2/building/factory_,Factory,Factories,Factory,4eb1bea83b7b6f98df247e06,,,,
v-1463156875,0,2,2,true,United States,CA,US,44091,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,40939476,,
v-1463156875,,1,1,false,United States,CA,US,43625,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,,,
v-1463156875,0,1,1,false,United States,CA,US,10959,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,40939476,,
v-1463156875,,2,2,true,United States,CA,US,46535,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,,,
v-1463156875,0,3,3,false,United States,CA,US,56419,-122.03663995057478,37.396650421214815,Enplas Tesco,4c6ae09c9c76d13a5f3b4d0f,Sunnyvale,94085,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/technology_,Electronics,Electronics Stores,Electronics Store,4bf58dd8d48988d122951735,true,,at Franklin Blvd.,
v-1463156875,,2,48,false,United States,CA,US,116383,-121.4682,38.50344,Tesco Controls, Inc.,4b97e269f964a5209a1c35e3,Sacramento,95823,,,,,,,,,,,
v-1463156875,0,3,3,false,United States,CA,US,21555,-122.03663995057478,37.396650421214815,Enplas Tesco,4c6ae09c9c76d13a5f3b4d0f,Sunnyvale,94085,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/technology_,Electronics,Electronics Stores,Electronics Store,4bf58dd8d48988d122951735,true,,at Franklin Blvd.,
v-1463156875,,2,48,false,United States,CA,US,113756,-121.4682,38.50344,Tesco Controls, Inc.,4b97e269f964a5209a1c35e3,Sacramento,95823,,,,,,,,,,,
v-1463156875,0,3,3,false,United States,CA,US,25125,-122.03663995057478,37.396650421214815,Enplas Tesco,4c6ae09c9c76d13a5f3b4d0f,Sunnyvale,94085,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,3,3,false,United States,CA,US,3905,-122.03663995057478,37.396650421214815,Enplas Tesco,4c6ae09c9c76d13a5f3b4d0f,Sunnyvale,94085,,,,,,,,,,,
v-1463156875,0,3,3,false,United States,CA,US,34153,-122.03663995057478,37.396650421214815,Enplas Tesco,4c6ae09c9c76d13a5f3b4d0f,Sunnyvale,94085,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/technology_,Electronics,Electronics Stores,Electronics Store,4bf58dd8d48988d122951735,true,,at Franklin Blvd.,
v-1463156875,,2,48,false,United States,CA,US,108475,-121.4682,38.50344,Tesco Controls, Inc.,4b97e269f964a5209a1c35e3,Sacramento,95823,,,,,,,,,,,
v-1463156875,,9,22,false,United States,CA,US,111255,-121.39386806062294,38.49295822785601,Tesco Controls Inc.,4c49b1326594be9a31886c25,Sacramento,95828,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,8,41,false,United States,MN,US,31769,-93.58901427632428,45.3167268514823,Tescom,4e1b29a5d22ddd4af9ea77a6,Elk River,55330,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,,2,5,false,United States,MN,US,31757,-93.587724,45.316841,Emerson Process Management - Tescom,517688fbe4b0457162cb6e84,Elk River,55330,true,.png,https://ss3.4sqi.net/img/categories_v2/building/factory_,Factory,Factories,Factory,4eb1bea83b7b6f98df247e06,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156876,0,2,2,true,United States,CA,US,70884,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,40939476,,
v-1463156876,,1,1,false,United States,CA,US,64015,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,,,
v-1463156876,0,1,1,false,United States,NY,US,45389,-73.861884,41.116191,KBANK@Tesco Lotus Sukapiban 3,4ca584fab7106dcb9a6b55a5,Meenburee,10510,true,.png,https://ss3.4sqi.net/img/categories_v2/food/deli_,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735,true,,,
v-1463156876,,11,27,false,United States,NY,US,64002,-73.86803952474331,40.90404108947039,Tesco,5018a021e4b0450cfcdda0d9,Yonkers,10704,,,,,,,,,,,
v-1463156876,1,4,144,true,United States,IN,US,83069,-86.26145124435425,39.88214499563943,TESCO,4e454c22cc3f08423c1284aa,Indianapolis,46278,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,137845785,71st and Zionsville Road,
v-1463156876,0,11,27,false,United States,NY,US,34469,-73.86803952474331,40.90404108947039,Tesco,5018a021e4b0450cfcdda0d9,Yonkers,10704,true,.png,https://ss3.4sqi.net/img/categories_v2/food/deli_,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735,true,,,
v-1463156876,,1,1,false,United States,NY,US,27157,-73.861884,41.116191,KBANK@Tesco Lotus Sukapiban 3,4ca584fab7106dcb9a6b55a5,Meenburee,10510,,,,,,,,,,,
v-1463156876,0,6,45,false,United States,OH,US,104650,-83.41673709969503,41.637549541180185,TESCO,4e12aaf5aeb74afe60c867b8,Oregon,43616,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,
v-1463156876,,2,2,false,United States,OH,US,103677,-83.43560457229614,41.65218445529102,Trans. Equip. Sales Corp. (TESCO),508a515345b0fe24f7a6c646,Oregon,,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,
v-1463156876,0,7,641,false,United States,MA,US,112352,-71.4507644910715,42.686026659765936,Tesco Associates,4c10f9ac6b7e2d7f17702835,Tyngsboro,01879,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_,Coworking Space,Coworking Spaces,Coworking Space,4bf58dd8d48988d174941735,,,,
v-1463156876,0,11,27,false,United States,NY,US,68913,-73.86803952474331,40.90404108947039,Tesco,5018a021e4b0450cfcdda0d9,Yonkers,10704,true,.png,https://ss3.4sqi.net/img/categories_v2/food/deli_,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735,true,,,
v-1463156876,,1,1,false,United States,NY,US,61061,-73.861884,41.116191,KBANK@Tesco Lotus Sukapiban 3,4ca584fab7106dcb9a6b55a5,Meenburee,10510,,,,,,,,,,,
v-1463156876,0,7,641,false,United States,MA,US,40716,-71.4507644910715,42.686026659765936,Tesco Associates,4c10f9ac6b7e2d7f17702835,Tyngsboro,01879,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_,Coworking Space,Coworking Spaces,Coworking Space,4bf58dd8d48988d174941735,true,,,
v-1463156876,,0,0,false,United States,NH,US,78438,-70.926214,43.111588,Tesco,4f170a4ae4b0865b0d2c01e1,Durham,03824,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735,,,,
