referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,allowMenuUrlEdit,location.city,url,venueChains.id,location.postalCode,location.state,storeId,location.crossStreet,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,hasMenu,location.neighborhood,venuePage.id,events.items.stats.usersCount,events.items.stats.checkinsCount,events.items.provider.urlText,events.items.provider.iconUrl.name,events.items.provider.iconUrl.sizes,events.items.provider.iconUrl.prefix,events.items.provider.name,events.items.url,events.items.text,events.items.timeZone,events.items.allDay,events.items.endAt,events.items.startAt,events.items.categories.primary,events.items.categories.icon.suffix,events.items.categories.icon.prefix,events.items.categories.shortName,events.items.categories.pluralName,events.items.categories.name,events.items.categories.id,events.items.name,events.items.id,events.summary,events.count,menu.externalUrl
v-1461949518,1,9,18,false,United Kingdom,GB,1466,-3.2009176774112684,51.48197640856114,Pizza Hut,4d30ad7382fd54814d94b5a8,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Cardiff,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,CF10 4JY,Cardiff,783,Talbot Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,2,103,133,true,United Kingdom,GB,1885,-3.160720467567444,51.46805786867246,Pizza Hut,4c00fd7ead46c9b63f3f9066,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Cardiff,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,BS34 5UR,South Gloucestershire,386,Broadway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,6,29,35,false,United Kingdom,GB,1720,-3.177400083793574,51.49537049145706,Pizza Hut,4c2a4ec2ae6820a1ca1c1643,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,South Gloucestershire,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,CF83 3NL,Caerphilly County Borough,765,Newport Retail Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,1,3,3,false,United Kingdom,GB,5138,-3.191969747526141,51.52555702962348,Pizza Hut,4f493324e4b0bf7288740c9f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Caerphilly,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,BS1 4UL,Bristol,276,Greenbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,11,301,433,true,United Kingdom,GB,40785,-2.595892709024082,51.525153738958124,Pizza Hut,4c2e1770987f20a12b814aaa,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Bristol,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,BS23 3WL,North Somerset,497,ST DAVIDS 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,3,39,61,true,United Kingdom,GB,12305,-3.2114685627820827,51.58879261935675,Pizza Hut,4c010470de3376b0b421f9a4,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Weston-super-Mare,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,CF31 2LL,Bridgend county borough,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,2,252,371,true,United Kingdom,GB,40467,-2.5979983806610107,51.453649229302655,Pizza Hut,4ba276fcf964a5205bfb37e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Bridgend,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,SA1 7DF,County Borough of Rhondda Cynon Taff,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,2,65,134,true,United Kingdom,GB,22055,-2.9562116873023676,51.339385952882665,Pizza Hut,4cbc3655adcd5481f7ee2ca2,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Swansea Morfa,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,CF5 6AD,County Borough of Rhondda Cynon Taff,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,5,10,173,false,United Kingdom,GB,26811,-3.5642855644581055,51.50770267170199,Pizza Hut,4cc7fa03fa03224b7e7141ef,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Cardiff Culverhouse Cross,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,BS5 6XX,Gwent,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,7,98,157,true,United Kingdom,GB,55056,-3.9307451248168945,51.64369621065053,Pizza Hut,4c08dda4340720a1ccbb8393,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Bristol Eastgate,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,CF32 9SU,Gwent,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,2,95,237,true,United Kingdom,GB,6478,-3.2699990272521973,51.4643684068504,Pizza Hut,4bb5efc72f70c9b626a78430,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Bridgend,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,BS15 9LA,Bath and North East Somerset,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,4,159,238,true,United Kingdom,GB,42628,-2.5652487003458835,51.47333906260466,Pizza Hut,4bf5227eff90c9b690f55528,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Bristol Kingswood,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,CF72 8LW,North Somerset,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,1,112,176,true,United Kingdom,GB,28003,-3.5753948162342195,51.532125918534874,Pizza Hut,4ca622e097c8a1cd9a576da5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Llantrisant,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,NP20 2ED,Merthyr Tydfil County Borough,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,2,83,114,true,United Kingdom,GB,47399,-2.4982309341430664,51.44996863181373,Pizza Hut,4b9bd6c7f964a520942b36e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Pontypridd,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,NP19 4QQ,Wiltshire,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,1,74,419,true,United Kingdom,GB,15365,-3.3815574645996094,51.53758045645804,Pizza Hut,4ba67d69f964a520955739e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Newport,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,BA1 1EB,Somerset,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,1,19,34,false,United Kingdom,GB,16363,-3.326497,51.595342,Pizza Hut,4c8d3b41f0ce236a623c1fef,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Newport,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,BS2 3 3,Bristol,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,1,9,16,false,United Kingdom,GB,17232,-2.992711667257514,51.58193140310929,Pizza Hut,4fa021dee4b0aa95f9a65366,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Bath,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,CF48 1HR,Bristol,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,5,126,299,true,United Kingdom,GB,19399,-2.944663,51.57452,Pizza Hut,4b97f412f964a520e62135e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Weston-super-Mare,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,SN14 0AT,Swindon,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,6,189,249,true,United Kingdom,GB,57768,-2.3628010939250292,51.38136978506279,Pizza Hut,4bb00414f964a520e2313ce3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Merthyr Tydfil,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,T A24,Cardiff,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,5,1,2,false,United Kingdom,GB,22450,-3.017788,51.654659,Pizza Hut,53e1289b498ed002929f0ff6,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Chippenham,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,BS6 5QU,South Gloucestershire,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,2,1,1,false,United Kingdom,GB,27162,-3.0570764174964307,51.71174970413114,Pizza Hut,54fc96fc498e95a554232ef1,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Minehead,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,BS13 7TJ,Somerset,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,7,6,7,false,United Kingdom,GB,21197,-2.963507498474001,51.345731227521625,Pizza Hut Delivery,4e19e7e652b123a586e4a565,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Bristol,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,BS4 3QF,Cardiff,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,2,57,100,false,United Kingdom,GB,46169,-2.5147054195404053,51.463279724121094,Pizza Hut,4f3582cae4b093c6b4cd648d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Bristol Imperial Park,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,SN3 3SG,Cardiff,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,3,86,171,true,United Kingdom,GB,33495,-3.3934879302978516,51.75012213525595,Pizza Hut,4c263b14c11dc9b6218d2824,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Bristol Avonmeads,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,CF10 1PU,City and County of Swansea,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,4,98,150,true,United Kingdom,GB,72513,-2.135484,51.45016014575958,Pizza Hut,4bc1f5f274a9a5930b75d2f6,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Bristol,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,BS32 9DF,Somerset,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,1,11,39,false,United Kingdom,GB,36177,-3.4597347231205533,51.20598700727609,Pizza Hut,4c37197a18e72d7fd7d915f5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Gloucester,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,TA1 2LR,Carmarthenshire,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,50,71,false,United Kingdom,GB,40585,-2.59512,51.465772,Pizza Hut,4b05883cf964a520c1b922e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Swindon,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,CF10 2EF,Herefordshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,47,60,true,United Kingdom,GB,40944,-2.599038800869971,51.415259328667084,Pizza Hut,4da9a44bfa8cc764971e7c1b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Cardiff,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,SA1 4AY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,8,9,true,United Kingdom,GB,43253,-2.558808,51.4454108,Pizza Hut,4c45bd1c429a0f4735834a1e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Bradley Stoke,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,SN5 7DN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,20,80,false,United Kingdom,GB,44033,-2.550103786845821,51.53250569417308,Pizza Hut,4b61f570f964a520932d2ae3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Taunton,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,SA5 4BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,2,2,false,United Kingdom,GB,44998,-2.5309279573421355,51.4800032642137,Pizza Hut,4cdf273569136dcb136fdbe6,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Cardiff,http://www.pizzaexpress.com,556f5631bd6a75a99036aba1,SN25 4BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,7,9,false,United Kingdom,GB,39588,-2.612537,51.441669,Pizza Hut Delivery,518d66d0498e74389368d4b4,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Cardiff,http://pizzahut.co.uk,556cec3daceaff43eb0619f4,BA20 1NP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,115,198,false,United Kingdom,GB,77509,-2.240309715270996,51.861042221242236,Pizza Hut (delivery),4db81ac46e81c67f61c5f940,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Swansea,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,HR4 9LW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,303,503,true,United Kingdom,GB,99120,-1.7562675476074219,51.57066823157447,Pizza Hut,4bd082b9046076b00b197071,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Swindon Shaw Ridge,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,40,157,true,United Kingdom,GB,102,-3.180347,51.480896,PizzaExpress,4b589addf964a520d26028e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Swansea Fforestfach,http://www.pizzaexpress.com,556cec3daceaff43eb0619f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,105,210,false,United Kingdom,GB,43613,-2.5583584089292164,51.541807469731296,Pizza Hut Delivery,4cc71614806246889db2452f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Swindon Orbital,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,2,2,true,United Kingdom,GB,51756,-3.0638980865478516,51.02077399431201,Pizza Hut,4b7fe57ff964a5201b4330e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Yeovil,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,337,540,false,United Kingdom,GB,88214,-3.5235973240891605,50.717490421750746,Pizza Hut,5132025ce4b09cc35f220972,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Llanelli,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,21,31,true,United Kingdom,GB,336,-3.175263405,51.48066128,PizzaExpress,4bec3668b3352d7fa66557d2,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Hereford,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,22,25,false,United Kingdom,GB,55285,-3.945984,51.620647,Pizza Hut,4ca72fb6a6e08cfac9bf8194,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,6,7,false,United Kingdom,GB,113,-3.178533,51.480451,The Real Italian Pizza Co,560d8e2a498ed41690f48fb1,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,164,267,false,United Kingdom,GB,55979,-3.9576261216599917,51.61802773944234,Pizza Hut,503d0389e4b0da8e19d566d8,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,56,83,true,United Kingdom,GB,93739,-1.8326997756958008,51.559250332428306,Pizza Hut,4bba1d55cf2fc9b68828a102,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,82,144,true,United Kingdom,GB,59125,-3.989165,51.650593,Pizza Hut,4c3098277cc0c9b6f684ed9a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,102,159,true,United Kingdom,GB,96003,-1.8063595686123988,51.59753785783991,Pizza Hut,4c62895d58810f470657071e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,2,2,true,United Kingdom,GB,71399,-2.6246649026870728,50.941143499987724,Pizza Hut,4b47b214f964a520e63a26e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,107,284,false,United Kingdom,GB,62400,-4.035513018266427,51.65735322782973,Pizza Hut,4e4faad5628441666990e3ca,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,,,,true,United Kingdom,GB,72476,-2.7160263061523438,52.06435135535508,Pizza Hut,4c5efdc37735c9b6c9459372,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,2,2,2,false,United Kingdom,GB,530,-3.5235973240891605,50.717490421750746,Pizza Hut,5132025ce4b09cc35f220972,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Exeter,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,EX4 1AF,Devon,461,CATHEDRAL YD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,1,149,284,true,United Kingdom,GB,564,-3.5368939518568423,50.71741981093866,Pizza Hut,4b858db6f964a5201f6531e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Exeter,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,EX2 7EZ,Devon,768,Kingsway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,4,20,25,false,United Kingdom,GB,1053,-3.5222212704604554,50.72808306756042,Pizza Hut,4b59e30bf964a520659e28e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Exeter Digby Rd,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,CF11 0JR,Cardiff,381,McArthurGlen Bridgend Designer Outlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,1,96,206,true,United Kingdom,GB,3609,-3.480964,50.710665,Pizza Hut,4c07f79d6071a593d082db32,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Cardiff Bay,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,TQ1 3HP,Devon,282,Talbot Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,2,141,730,true,United Kingdom,GB,85776,-3.1866048329183583,51.45975179183367,Pizza Hut,4b66d069f964a520db2b2be3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Plymouth,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,TQ2 5EB,Devon,497,Broadway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,3,3,3,false,United Kingdom,GB,58314,-4.143900275230408,50.37038264059924,Pizza Hut,5335957e498e37b0ecca4251,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Plymouth,https://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,BS23 3WL,Devon,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,3,14,18,false,United Kingdom,GB,53536,-4.117736,50.416787,Pizza Hut Delivery,55145ddf498eb3ae154fc4e4,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Torquay,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,PL1 1EW,Devon,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,6,59,84,false,United Kingdom,GB,26897,-3.525817394256592,50.47838713072062,Pizza Hut,4d21e34c6e8c37043db406a0,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Torquay,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,BS34 5UR,North Somerset,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,4,65,134,true,United Kingdom,GB,28674,-3.525525419702854,50.46242990151984,Pizza Hut,4bf822f14a67c9285bd724cf,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Weston-super-Mare,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,PL4 0LG,Devon,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,3,154,224,true,United Kingdom,GB,79797,-2.9562116873023676,51.339385952882665,Pizza Hut,4cbc3655adcd5481f7ee2ca2,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Plymouth,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,PL6 5DA,South Gloucestershire,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,2,301,433,true,United Kingdom,GB,58311,-4.143975377082825,50.37046817914468,Pizza Hut,4b700b46f964a520a0042de3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,South Gloucestershire,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,TA1 2LR,Devon,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461949518,11,143,244,true,United Kingdom,GB,110871,-2.595892709024082,51.525153738958124,Pizza Hut,4c2e1770987f20a12b814aaa,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Plymouth,http://www.pizzahut.co.uk,556f5631bd6a75a99036aba1,BS1 4UL,Devon,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
