referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,allowMenuUrlEdit,location.city,location.state,location.postalCode,url,venueChains.id,storeId,location.crossStreet,venuePage.id
v-1461926678,1,70,266,true,United Kingdom,GB,1204,-4.1329193115234375,53.2224283654965,Domino's Pizza,4c62ab18e13495211a8cb5f0,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Bangor,Gwynedd,LL57 1NL,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28606,,
v-1461926678,3,103,236,true,United Kingdom,GB,79136,-2.968712463430472,53.41010371269835,Domino's Pizza,4bd275b441b9ef3b5247fee5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Liverpool,Liverpool,L3 9TA,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28365,,
v-1461926678,2,20,39,true,United Kingdom,GB,90075,-2.8861749172210693,53.56700353597075,Domino's Pizza,4cd1696cad4cef3b38dd9a4b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Ormskirk,Lancashire,L39 3BH,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28630,,
v-1461926678,4,35,262,true,United Kingdom,GB,96527,-3.03911951082741,53.812232716467534,Domino's Pizza,4bd2677ea8b3a59344f6675f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Blackpool,Blackpool,FY3 9DA,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28323,,
v-1461926678,,54,319,true,United Kingdom,GB,126137,-2.7999043464660645,54.0494748301346,Domino's Pizza,4bd283d6046076b012467471,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Lancaster,Lancashire,LA1 1NP,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28394,,
v-1461926678,1,8,10,false,United Kingdom,GB,8414,-0.28142606963437516,51.50858546560825,Dominoes,5083c8b5e4b06f3330c12884,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Plaistow,West Sussex,SE10 9EQ,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28196,London Rd.,
v-1461926678,1,1,1,false,United Kingdom,GB,14135,0.041322,51.530802,Dominoes pizza,4d34b5028c42a1cdb11afd5d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Greenwich,Greater London,CR0 1QR,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28004,East Street,
v-1461926678,1,76,183,true,United Kingdom,GB,11657,0.006445732126259231,51.494777913052786,Domino's Pizza,4bd220e1b221c9b66affd6d0,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Surrey,Surrey,E4 6ST,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28285,,
v-1461926678,2,43,72,true,United Kingdom,GB,16184,-0.09981273119713176,51.3695393440774,Domino's Pizza,4fc7dbf97bebaae793b7629e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Essex,Essex,AL1 1LE,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28079,,
v-1461926678,3,21,69,true,United Kingdom,GB,15905,-0.013687990948150342,51.620191020645315,Domino's Pizza,4bd24b46462cb7130325dc07,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Harpenden,Hertfordshire,SL6 8NA,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28149,,
v-1461926678,3,48,118,false,United Kingdom,GB,36493,-0.3532409,51.815125,Dominoes,5675ac7a498e4615dd3de979,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,St Albans,Hertfordshire,SS7 5SQ,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28589,,
v-1461926678,2,83,248,true,United Kingdom,GB,29508,-0.3397178649902344,51.7504675251908,Domino's Pizza,4bd1c8ea41b9ef3b0a8efce5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Maidenhead,Berkshire,GU9 7TX,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28102,,
v-1461926678,,45,143,true,United Kingdom,GB,38066,-0.709068775177002,51.523949769367746,Domino's Pizza,4bd1c8eba8b3a593315a665f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,South Benfleet,Essex,CM9 4LE,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28452,,
v-1461926678,,24,52,false,United Kingdom,GB,49698,0.5518759,51.5672,Domino's,56572229498ef7fd84fad3d8,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Farnham,Surrey,BN1 4GB,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,,,
v-1461926678,,114,597,true,United Kingdom,GB,55083,-0.7972841283625635,51.21585929415167,Domino's Pizza,4bd2049b046076b0ab097371,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Maldon,Essex,PE2 9 2,,556e40c7bd6a82902e2671cd,,,
v-1461926678,,5,5,true,United Kingdom,GB,63218,0.6794357299804688,51.735653238574166,Domino's Pizza,4be309ee1dd22d7fb38995bd,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Brighton,Brighton and Hove,CV32 4NR,,,,,
v-1461926678,,94,524,true,United Kingdom,GB,75924,-0.1353699844967507,50.828132128496875,Domino's Pizza,4bd1d709b221c9b6b94dd6d0,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Cambridgeshire,Cambridgeshire,,,,,,
v-1461926678,,,,false,United Kingdom,GB,122402,-0.2552658962260965,52.60800687111262,Dominoes Pizza,4d260ba9f9406dcbc373918d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Royal Leamington Spa,Warwickshire,,,,,,
v-1461926678,,,,true,United Kingdom,GB,128211,-1.5326104359487203,52.29058041556306,Domino's Pizza,4bd2ae289854d13ab131fc4d,,,,,,,,,,,,,,,,
v-1461926678,2,17,22,false,United Kingdom,GB,18064,-1.636742251745666,52.79842167513017,Dominoes,4ea9a6f24690ef1f6b8b015a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Yarnfield,Leicester,TF2 6DN,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28155,Holyhead Rd.,
v-1461926678,2,4,5,false,United Kingdom,GB,17204,-1.6454402734520523,52.792761040447246,Dominoes Pizza,4f43dce2e4b059a7f26de9f4,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,true,Leicester,Shropshire,CV32 4NR,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28452,Walkden St.,
v-1461926678,2,14,32,false,United Kingdom,GB,34458,-2.192502021789551,52.89228289930622,Stone Dominoes FC,4bebf677183895214f020bcf,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field,Soccer Fields,Soccer Field,4cce455aebf7b749d5e191f5,true,Shropshire,Warwickshire,NG18 1QN,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,27560,,
v-1461926678,3,10,37,false,United Kingdom,GB,51150,-1.06863281607018,52.62207058124468,Dominoes,4c73c1d9ad69b60c94d886b9,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/toys_,Toys & Games,Toy / Game Stores,Toy / Game Store,4bf58dd8d48988d1f3941735,true,Royal Leamington Spa,Nottinghamshire,PE2 9 2,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28630,,
v-1461926678,,37,95,true,United Kingdom,GB,42344,-2.447303966336844,52.689668241193026,Domino's Pizza,4bf6e1054a67c9283f9822cf,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Mansfield,Nottinghamshire,L39 3BH,,,,,
v-1461926678,,94,524,true,United Kingdom,GB,47526,-1.5326104359487203,52.29058041556306,Domino's Pizza,4bd2ae289854d13ab131fc4d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Newark on Trent,Cambridgeshire,,,,,,
v-1461926678,,35,175,true,United Kingdom,GB,66387,-1.200728416442871,53.14498141795534,Domino's Pizza,4bd19e88046076b022177271,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Cambridgeshire,Lancashire,,,,,,
v-1461926678,,7,9,false,United Kingdom,GB,80929,-0.8079174892585037,53.07428241421985,Domino's Pizza,4e674845d16433b90044066b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Ormskirk,,,,,,,
v-1461926678,,5,5,false,United Kingdom,GB,105990,-0.2552658962260965,52.60800687111262,Dominoes Pizza,4d260ba9f9406dcbc373918d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,,,,,,,,,
v-1461926678,,20,39,true,United Kingdom,GB,121743,-2.8861749172210693,53.56700353597075,Domino's Pizza,4cd1696cad4cef3b38dd9a4b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,,,,,,,,,
v-1461926678,3,2,2,false,United Kingdom,GB,33611,-1.8002244402228134,51.06942600740222,Dominoes tidworth,4e5bc122e4cd875e8ecbc3ae,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Farnham,Surrey,GU9 7TX,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28149,East Street,
v-1461926678,1,45,143,true,United Kingdom,GB,40422,-0.7972841283625635,51.21585929415167,Domino's Pizza,4bd2049b046076b0ab097371,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Kinson,Dorset,SL6 8NA,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28079,London Rd.,
v-1461926678,2,9,15,false,United Kingdom,GB,59728,-2.0105465635448705,50.746545257118896,Dominoes pizza,4bfe80b7b68d0f479743ea57,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Maidenhead,Berkshire,BN1 4GB,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28102,,
v-1461926678,3,4,9,false,United Kingdom,GB,71438,-2.199998820927059,51.388807345673506,dominoes,50e74d46e4b0d6fe4a85be3a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Harpenden,Hertfordshire,CR0 1QR,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28004,,
v-1461926678,1,9,22,false,United Kingdom,GB,52187,-1.9029275090858118,50.768945241813256,Domino's Pizza,50464a26e4b03093e972c635,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Brighton,Brighton and Hove,BS3 4HL,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28285,,
v-1461926678,1,83,248,true,United Kingdom,GB,66902,-0.709068775177002,51.523949769367746,Domino's Pizza,4bd1c8eba8b3a593315a665f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Surrey,Surrey,AL1 1LE,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,,,
v-1461926678,0,8,10,false,United Kingdom,GB,87876,-0.28142606963437516,51.50858546560825,Dominoes,5083c8b5e4b06f3330c12884,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Bristol,Bristol,E4 6ST,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,,,
v-1461926678,,114,597,false,United Kingdom,GB,107545,-0.3532409,51.815125,Dominoes,5675ac7a498e4615dd3de979,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,St Albans,Hertfordshire,,http://www.dominos.co.uk,,,,
v-1461926678,,43,72,true,United Kingdom,GB,87005,-0.1353699844967507,50.828132128496875,Domino's Pizza,4bd1d709b221c9b6b94dd6d0,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Essex,Essex,,,,,,
v-1461926678,,16,30,true,United Kingdom,GB,91795,-0.09981273119713176,51.3695393440774,Domino's Pizza,4fc7dbf97bebaae793b7629e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,,,,,,,,
v-1461926678,,48,118,false,United Kingdom,GB,98517,-2.594402709059112,51.44343326308862,Domino's Pizza,518e307a498e2fe07dedb7fd,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,,,,,,,,
v-1461926678,,21,69,true,United Kingdom,GB,102670,-0.3397178649902344,51.7504675251908,Domino's Pizza,4bd1c8ea41b9ef3b0a8efce5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,,,,,,,,
v-1461926678,,,,true,United Kingdom,GB,110183,-0.013687990948150342,51.620191020645315,Domino's Pizza,4bd24b46462cb7130325dc07,,,,,,,,,,,,,,,,
v-1461926678,1,5,5,false,United Kingdom,GB,41894,-0.2552658962260965,52.60800687111262,Dominoes Pizza,4d260ba9f9406dcbc373918d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Cambridgeshire,Cambridgeshire,PE2 9 2,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28637,London Rd.,
v-1461926678,1,7,17,true,United Kingdom,GB,33264,0.7493549134806528,52.41316232222435,Domino's Pizza,4fc7dbfb7bebaae793b76403,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Thetford,Norfolk,IP24 2BL,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28589,,
v-1461926678,2,4,4,false,United Kingdom,GB,77506,1.25902,52.067677,Dominoes,5231dcc211d21b2a2a4b3a35,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza,Plazas,Plaza,4bf58dd8d48988d164941735,true,Harpenden,Hertfordshire,CM9 4LE,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28285,,
v-1461926678,1,10,37,false,United Kingdom,GB,77438,-0.3532409,51.815125,Dominoes,5675ac7a498e4615dd3de979,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Leicester,Leicester,AL1 1LE,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28196,,
v-1461926678,2,24,52,false,United Kingdom,GB,93345,-1.06863281607018,52.62207058124468,Dominoes,4c73c1d9ad69b60c94d886b9,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/toys_,Toys & Games,Toy / Game Stores,Toy / Game Store,4bf58dd8d48988d1f3941735,true,Maldon,Essex,E4 6ST,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28079,,
v-1461926678,,48,118,true,United Kingdom,GB,79328,0.6794357299804688,51.735653238574166,Domino's Pizza,4be309ee1dd22d7fb38995bd,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,St Albans,Hertfordshire,SS7 5SQ,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28004,,
v-1461926678,,1,1,true,United Kingdom,GB,83135,-0.3397178649902344,51.7504675251908,Domino's Pizza,4bd1c8ea41b9ef3b0a8efce5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Plaistow,West Sussex,SE10 9EQ,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28452,,
v-1461926678,,8,10,false,United Kingdom,GB,97913,0.041322,51.530802,Dominoes pizza,4d34b5028c42a1cdb11afd5d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Essex,Essex,SL6 8NA,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,,,
v-1461926678,,21,69,false,United Kingdom,GB,105954,-0.28142606963437516,51.50858546560825,Dominoes,5083c8b5e4b06f3330c12884,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,South Benfleet,Essex,CR0 1QR,,556e40c7bd6a82902e2671cd,,,
v-1461926678,,76,183,true,United Kingdom,GB,88809,-0.013687990948150342,51.620191020645315,Domino's Pizza,4bd24b46462cb7130325dc07,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Greenwich,Greater London,CV32 4NR,,,,,
v-1461926678,,83,248,false,United Kingdom,GB,94841,0.5518759,51.5672,Domino's,56572229498ef7fd84fad3d8,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Maidenhead,Berkshire,,,,,,
v-1461926678,,43,72,true,United Kingdom,GB,102258,0.006445732126259231,51.494777913052786,Domino's Pizza,4bd220e1b221c9b66affd6d0,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Surrey,Surrey,,,,,,
v-1461926678,,94,524,true,United Kingdom,GB,118017,-0.709068775177002,51.523949769367746,Domino's Pizza,4bd1c8eba8b3a593315a665f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Royal Leamington Spa,Warwickshire,,,,,,
v-1461926678,,,,true,United Kingdom,GB,117343,-0.09981273119713176,51.3695393440774,Domino's Pizza,4fc7dbf97bebaae793b7629e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,,,,,,,,,
v-1461926678,,,,true,United Kingdom,GB,122509,-1.5326104359487203,52.29058041556306,Domino's Pizza,4bd2ae289854d13ab131fc4d,,,,,,,,,,,,,,,,
v-1461926678,2,10,29,true,United Kingdom,GB,24761,-6.2683838271057395,54.35369744052659,Domino's Pizza,4ea15d8077c8d0ce5d77e957,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Banbridge,Belfast,BT32 4AA,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28591,,
v-1461926678,3,2,4,false,United Kingdom,GB,57627,-5.8583035233417755,54.58730064455014,Dominoes,4da98f4c4b22f071eaa143a4,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Belfast,Ballymena District,BT36 7QZ,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28334,,
v-1461926678,2,10,15,false,United Kingdom,GB,59188,-5.921907,54.672556,Dominoes Pizza,4bbb62fd53649c7450014afb,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Glengormley,Dublin City,BT43 5HB,http://www.dominos.co.uk/pizzaservice/dublin-castleknock.aspx,556e40c7bd6a82902e2671cd,27312,,
v-1461926678,3,31,73,true,United Kingdom,GB,59761,-6.297419793899641,54.846476600989796,Domino's Pizza,4bd26782b221c9b601bfd7d0,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Ballymena,Dublin City,15,http://www.dominos.co.uk/pizzaservice/dublin-dundrum.aspx,556e40c7bd6a82902e2671cd,27311,,
v-1461926678,,61,230,true,Ireland,IE,109714,-6.377252,53.377624,Domino's Pizza,4bc0b0e574a9a593b871d0f6,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Dublin,,16,,,,,
v-1461926678,,86,412,true,Ireland,IE,120451,-6.245214589553471,53.29466360985132,Domino's Pizza,4bd0e078046076b03ef07071,,,,,,,,,Dublin,,,,,,,
v-1461926678,3,2,4,false,United Kingdom,GB,19159,-2.165335610946396,53.85669677587948,Domino's Pizza,53e918e6498eebcb606e359e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Colne,Lancashire,BB8 0HS,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28463,Walkden St.,
v-1461926678,4,136,183,true,United Kingdom,GB,22958,-2.2389040251379697,53.79200071723346,Domino's Pizza,4bd2ae2d9854d13ab431fc4d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Burnley,Lancashire,BB11 2DL,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28394,,
v-1461926678,3,54,319,true,United Kingdom,GB,65791,-2.7999043464660645,54.0494748301346,Domino's Pizza,4bd283d6046076b012467471,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Lancaster,Lancashire,LA1 1NP,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28630,,
v-1461926678,2,20,39,true,United Kingdom,GB,70611,-2.8861749172210693,53.56700353597075,Domino's Pizza,4cd1696cad4cef3b38dd9a4b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Ormskirk,Lancashire,L39 3BH,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28323,,
v-1461926678,2,35,262,true,United Kingdom,GB,75549,-3.03911951082741,53.812232716467534,Domino's Pizza,4bd2677ea8b3a59344f6675f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Blackpool,Blackpool,FY3 9DA,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28365,,
v-1461926678,7,103,236,true,United Kingdom,GB,83427,-2.968712463430472,53.41010371269835,Domino's Pizza,4bd275b441b9ef3b5247fee5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Liverpool,Liverpool,L3 9TA,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,27560,,
v-1461926678,0,34,121,true,United Kingdom,GB,81311,-2.742942836586191,54.33198096138036,Domino's Pizza Kendal,4bd2a01341b9ef3b6e86fee5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Kendal,Cumbria,LA9 6BW,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28639,,
v-1461926678,,35,175,true,United Kingdom,GB,86036,-1.200728416442871,53.14498141795534,Domino's Pizza,4bd19e88046076b022177271,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Mansfield,Nottinghamshire,NG18 1QN,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,,,
v-1461926678,,17,22,false,United Kingdom,GB,112760,-1.636742251745666,52.79842167513017,Dominoes,4ea9a6f24690ef1f6b8b015a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Middlesbrough,Middlesbrough,TS1 3RB,http://www.dominos.co.uk,,,,
v-1461926678,,45,79,true,United Kingdom,GB,95870,-1.238055,54.57213,Domino's Pizza,4d08f3801657a35d666f2fe7,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Yarnfield,Nottinghamshire,,,,,,
v-1461926678,,14,32,false,United Kingdom,GB,103026,-2.192502021789551,52.89228289930622,Stone Dominoes FC,4bebf677183895214f020bcf,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field,Soccer Fields,Soccer Field,4cce455aebf7b749d5e191f5,true,Newark on Trent,,,,,,,
v-1461926678,,4,5,false,United Kingdom,GB,113298,-1.6454402734520523,52.792761040447246,Dominoes Pizza,4f43dce2e4b059a7f26de9f4,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,true,,,,,,,,
v-1461926678,,2,3,false,United Kingdom,GB,101179,-0.3526354441486956,53.7670086076775,Domino's Pizza,52f2bcd911d2247dac17da7c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,,,,,,,,,
v-1461926678,,7,9,false,United Kingdom,GB,108050,-0.8079174892585037,53.07428241421985,Domino's Pizza,4e674845d16433b90044066b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,,,,,,,,,
