referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,allowMenuUrlEdit,location.city,location.state,location.postalCode,url,location.crossStreet,storeId,venueChains.id
v-1461944107,,3,9,false,United Kingdom,GB,50120,-1.7559027671813965,53.808025762483624,Lexus Bradford,554a2ac1498ef555984c74e9,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Wolverhampton,Nottinghamshire,NG11 8NS,,,,
v-1461944107,,6,10,false,United Kingdom,GB,45825,-2.874603,53.263252,mitchell lexus,52f2664e498ea74c3ce4445d,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Nottingham,Nottinghamshire,HU13 9PB,,,,
v-1461944107,,5,6,false,United Kingdom,GB,55074,-1.497419,53.39708,Lexus Sheffield,4cd52ab0122ba143023a2aa1,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Nottingham,Kingston upon Hull,,,,,
v-1461944107,,8,49,false,United Kingdom,GB,55598,-1.488631951713147,53.399043,Sheffield Lexus,4d46f3717e2e5481e8e1788f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Nottingham,,,,,,
v-1461944107,,9,12,false,United Kingdom,GB,87124,-1.4501703128895662,52.91063975236613,Lexus Derby,4cfb9084c6cca35dc30d8d32,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Hull,,,,,,
v-1461944107,,3,13,false,United Kingdom,GB,103359,-2.111439,52.57921,Lexus,4df228fbb0fb807158bcd936,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,8,15,false,United Kingdom,GB,97167,-1.1848415743801777,52.944889382688565,Lexus Nottingham,4f2c18d8e4b0dd6b77b7e694,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,8,9,false,United Kingdom,GB,97752,-1.1862820319469896,52.935712467808344,Toyota and Lexus Academy,4e0d8a64d4c0f6d6b3f0e865,true,.png,https://ss3.4sqi.net/img/categories_v2/education/tradeschool_,Trade School,Trade Schools,Trade School,4bf58dd8d48988d1ad941735,true,,,,,,,
v-1461944107,,2,3,false,United Kingdom,GB,99627,-1.185622215270996,52.91051961507025,Toyota Lexus Training Centre (NTU),4fd674a71081f39fe85e6afd,true,.png,https://ss3.4sqi.net/img/categories_v2/education/default_,University,Universities,University,4bf58dd8d48988d1ae941735,true,,,,,,,
v-1461944107,,,,false,United Kingdom,GB,127782,-0.4116315884606688,53.722152358698686,Hull Lexus,4d78b10110936dcb0e224a89,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,,,,false,United Kingdom,GB,115090,-1.819232,52.509184,Lexus Birmingham,5131f7b0e4b0eacbc2739683,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,,,,,,,,
v-1461944107,,,,false,United Kingdom,GB,127067,-0.42235098449958874,53.721126276834966,lexus,52f608f811d2ce9278a1fd02,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,,,,,,,,
v-1461944107,0,6,7,false,United Kingdom,GB,50608,-5.966380336271698,54.57088253050534,Charles Hurst Lexus,4c7f9364fb13a1cdd5e2a0a4,,,,,,,,,Belfast,Belfast,,,,,
v-1461944107,1,6,8,true,United Kingdom,GB,13087,-1.289246678352356,51.75322390790679,Lexus Oxford,4e731dedcc3f93bd770d44e0,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Oxford,Oxfordshire,OX2 0HP,http://www.johnsonscars.co.uk/lexus,Slyfield Green,6,556e57d9bd6a82902e28cd48
v-1461944107,1,23,42,false,United Kingdom,GB,31108,-0.9720542770865054,51.436107725136814,Lexus Reading,4e48c20314959d51c1814c90,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Milton Keynes,Buckinghamshire,GL51 9DT,http://listers.co.uk/Lexus,Coldhams Lane,,556e57d9bd6a82902e28cd48
v-1461944107,1,10,23,false,United Kingdom,GB,44675,-0.7992859039259482,52.04908176020965,Lexus,4ce78e36e1eeb60c42e09dae,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Binfield,Bracknell Forest,GU1 1TB,http://listers.co.uk/Lexus,West Quay Road,,
v-1461944107,0,4,9,false,United Kingdom,GB,39195,-0.785693948445162,51.415792281970226,Lexus Bracknell,4b84e682f964a520154731e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Cheltenham,Gloucestershire,CV3 4LP,http://www.westovergroup.co.uk,,,
v-1461944107,,3,3,false,United Kingdom,GB,49982,-1.806753,51.559008,Lexus Swindon,518b572d498ee99b77c376bb,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,London,Greater London,DA14 5HS,,,,
v-1461944107,,8,122,true,United Kingdom,GB,71210,-2.0961154997,51.9119998149,Lexus Cheltenham,4ec4c44ff5b9b3183fc91b2b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Guildford,Surrey,BH15 1JF,,,,
v-1461944107,,31,46,false,United Kingdom,GB,61397,-0.2502096039036422,51.5865509830737,Lexus,4e886b87be7b88449a911433,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Hatfield,Hertfordshire,,,,,
v-1461944107,,28,77,false,United Kingdom,GB,60678,-0.33720890036576956,51.45410472144704,Lexus Twickenham,4f97d329e4b012474d161404,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,West Midlands,West Midlands,,,,,
v-1461944107,,14,16,false,United Kingdom,GB,62425,-0.5611717700958252,51.26028339742002,Lexus Guildford,4cbb0b66558576b045b9490e,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Cambridge,Cambridgeshire,,,,,
v-1461944107,,14,23,false,United Kingdom,GB,62812,-0.21696585543292476,51.775309006252556,Hatfield Lexus,4c21c7c27e85c92856fbba21,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Sidcup,Greater London,,,,,
v-1461944107,,4,6,false,United Kingdom,GB,82025,0.060029511573172795,51.61586301623869,Lexus,4f491370e4b08df2fc487a12,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Cambridge,Cambridgeshire,,,,,
v-1461944107,,2,5,false,United Kingdom,GB,71775,-0.146313,51.476908,Battersea Lexus,51714f03498e94001e8a7899,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Wolverhampton,West Midlands,,,,,
v-1461944107,,15,33,false,United Kingdom,GB,79719,0.02671261376818798,51.617371420446865,Lexus Woodford,50bc6766e4b088caff2c15d0,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Poole,Dorset,,,,,
v-1461944107,,18,164,true,United Kingdom,GB,78885,-1.463667962,52.3763768129,Lexus Coventry,4fdf0e64bb3dfbb6b7845feb,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,,4,5,false,United Kingdom,GB,79012,-0.117939,51.360589,Lexus Croydon,529082a011d2556bc622c396,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,1,1,false,United Kingdom,GB,87444,-1.305226,50.923049,Lexus,52065325498e55008f7d816d,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,6,7,false,United Kingdom,GB,87453,-1.3051977198357165,50.92296449867992,Lexus Southampton,4d0202e958245481aca148ac,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,23,49,false,United Kingdom,GB,104293,0.1696145,52.19594177,Lancaster Toyota and Lexus,4e2e79057d8bf59d290cc15c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,,8,16,false,United Kingdom,GB,91810,0.12516336982759357,51.41550995765066,Lexus Sidcup,51b2f1ba498e954e6aa6783f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,,11,14,false,United Kingdom,GB,87525,-1.305379,50.92233,Snows Lexus Hedge End,4df8cf18d164d347cc73a883,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,,1,1,false,United Kingdom,GB,103181,0.139215,52.206876,Lexus,4cc7ef2ecaa5a1cdfa6d9ae7,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,8,9,false,United Kingdom,GB,101977,-1.819232,52.509184,Lexus Birmingham,5131f7b0e4b0eacbc2739683,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,3,5,false,United Kingdom,GB,103297,-2.5562706277133915,51.44650126486623,Lexus Bristol,4f461274e4b0f37b08415440,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/default_,Lounge,Lounges,Lounge,4bf58dd8d48988d121941735,true,,,,,,,
v-1461944107,,5,6,false,United Kingdom,GB,119023,-2.111439,52.57921,Lexus,4df228fbb0fb807158bcd936,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/gas_,Gas Station,Gas Stations,Gas Station,4bf58dd8d48988d113951735,true,,,,,,,
v-1461944107,,13,39,false,United Kingdom,GB,105889,-1.1390103516652887,52.65115490896469,Sytner Lexus Leicester,4d551a559e508cfa0b7afb9a,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,,5,13,false,United Kingdom,GB,120937,-2.194610118865967,50.84654998779297,Lexus lounge,4e338597c65bdb4c79fede02,,,,,,,,,,,,,,,
v-1461944107,,0,0,false,United Kingdom,GB,125247,-1.989926,50.715667,Lexus Poole,4ceb8327e1eeb60c88d9b3ae,,,,,,,,,,,,,,,
v-1461944107,,,,true,United Kingdom,GB,125355,-1.9904780387878418,50.71474877153546,Westover Lexus,4f215e95c2ee2a4f6d290443,,,,,,,,,,,,,,,
v-1461944107,0,4,4,true,United Kingdom,GB,78212,-3.0044174194335938,53.453700879407954,Lexus Liverpool,4e731cf2cc3f93bd770d2bf8,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Bootle,,L20 4TX,http://www.johnsonscars.co.uk/lexus,,3,
v-1461944107,,2,2,false,United Kingdom,GB,83037,-2.874603,53.263252,mitchell lexus,52f2664e498ea74c3ce4445d,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,1,1,false,Isle of Man,IM,106491,-4.533589,54.154762,Lexus Car Dealership,4d3eb77dd625224b751ba5fa,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,1,14,23,false,United Kingdom,GB,9344,-0.21696585543292476,51.775309006252556,Hatfield Lexus,4c21c7c27e85c92856fbba21,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Hatfield,Hertfordshire,DA14 5HS,http://www.johnsonscars.co.uk/lexus,Coldhams Lane,6,
v-1461944107,1,31,46,false,United Kingdom,GB,18172,-0.2502096039036422,51.5865509830737,Lexus,4e886b87be7b88449a911433,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,London,Greater London,GU1 1TB,,Slyfield Green,,
v-1461944107,1,4,6,false,United Kingdom,GB,30877,0.060029511573172795,51.61586301623869,Lexus,4f491370e4b08df2fc487a12,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Milton Keynes,Buckinghamshire,OX2 0HP,,,,
v-1461944107,0,15,33,false,United Kingdom,GB,28758,0.02671261376818798,51.617371420446865,Lexus Woodford,50bc6766e4b088caff2c15d0,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Cambridge,Cambridgeshire,,,,,
v-1461944107,,28,77,false,United Kingdom,GB,31826,-0.33720890036576956,51.45410472144704,Lexus Twickenham,4f97d329e4b012474d161404,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Sidcup,Greater London,,,,,
v-1461944107,,2,5,false,United Kingdom,GB,32202,-0.146313,51.476908,Battersea Lexus,51714f03498e94001e8a7899,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Binfield,Bracknell Forest,,,,,
v-1461944107,,10,23,false,United Kingdom,GB,46682,-0.7992859039259482,52.04908176020965,Lexus,4ce78e36e1eeb60c42e09dae,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Guildford,Surrey,,,,,
v-1461944107,,4,5,false,United Kingdom,GB,44945,-0.117939,51.360589,Lexus Croydon,529082a011d2556bc622c396,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Cambridge,Cambridgeshire,,,,,
v-1461944107,,23,49,false,United Kingdom,GB,61624,0.1696145,52.19594177,Lancaster Toyota and Lexus,4e2e79057d8bf59d290cc15c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Oxford,Oxfordshire,,,,,
v-1461944107,,8,16,false,United Kingdom,GB,48376,0.12516336982759357,51.41550995765066,Lexus Sidcup,51b2f1ba498e954e6aa6783f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,,4,9,false,United Kingdom,GB,47467,-0.785693948445162,51.415792281970226,Lexus Bracknell,4b84e682f964a520154731e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,14,16,false,United Kingdom,GB,55557,-0.5611717700958252,51.26028339742002,Lexus Guildford,4cbb0b66558576b045b9490e,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,1,1,false,United Kingdom,GB,61489,0.139215,52.206876,Lexus,4cc7ef2ecaa5a1cdfa6d9ae7,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,,23,42,false,United Kingdom,GB,55275,-0.9720542770865054,51.436107725136814,Lexus Reading,4e48c20314959d51c1814c90,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/gas_,Gas Station,Gas Stations,Gas Station,4bf58dd8d48988d113951735,true,,,,,,,
v-1461944107,,6,8,true,United Kingdom,GB,65440,-1.289246678352356,51.75322390790679,Lexus Oxford,4e731dedcc3f93bd770d44e0,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,2,2,false,United Kingdom,GB,67788,0.6046163773326233,51.57437604221376,Lexus Service Center,4ff6e65de4b03705ce17c9bc,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,3,3,false,United Kingdom,GB,103290,-1.806753,51.559008,Lexus Swindon,518b572d498ee99b77c376bb,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,1,1,false,United Kingdom,GB,113035,-1.305226,50.923049,Lexus,52065325498e55008f7d816d,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,3,8,false,United Kingdom,GB,111004,1.092888327887867,51.29351807196465,Lexus Canterbury,4d52a7fce0275481dcfeb6b6,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,6,7,false,United Kingdom,GB,113042,-1.3051977198357165,50.92296449867992,Lexus Southampton,4d0202e958245481aca148ac,,,,,,,,,,,,,,,
v-1461944107,,11,14,false,United Kingdom,GB,113106,-1.305379,50.92233,Snows Lexus Hedge End,4df8cf18d164d347cc73a883,,,,,,,,,,,,,,,
v-1461944107,,13,39,false,United Kingdom,GB,115151,-1.1390103516652887,52.65115490896469,Sytner Lexus Leicester,4d551a559e508cfa0b7afb9a,,,,,,,,,,,,,,,
v-1461944107,1,2,5,false,United Kingdom,GB,3803,-0.146313,51.476908,Battersea Lexus,51714f03498e94001e8a7899,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,London,Greater London,DA14 5HS,http://www.johnsonscars.co.uk/lexus,Slyfield Green,6,
v-1461944107,1,31,46,false,United Kingdom,GB,10564,-0.2502096039036422,51.5865509830737,Lexus,4e886b87be7b88449a911433,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Sidcup,Greater London,GU1 1TB,,Coldhams Lane,,
v-1461944107,1,4,6,false,United Kingdom,GB,19254,0.060029511573172795,51.61586301623869,Lexus,4f491370e4b08df2fc487a12,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Hatfield,Hertfordshire,OX2 0HP,,,,
v-1461944107,0,28,77,false,United Kingdom,GB,13770,-0.33720890036576956,51.45410472144704,Lexus Twickenham,4f97d329e4b012474d161404,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Guildford,Surrey,,,,,
v-1461944107,,15,33,false,United Kingdom,GB,17601,0.02671261376818798,51.617371420446865,Lexus Woodford,50bc6766e4b088caff2c15d0,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Binfield,Bracknell Forest,,,,,
v-1461944107,,4,5,false,United Kingdom,GB,16886,-0.117939,51.360589,Lexus Croydon,529082a011d2556bc622c396,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Cambridge,Cambridgeshire,,,,,
v-1461944107,,8,16,false,United Kingdom,GB,22400,0.12516336982759357,51.41550995765066,Lexus Sidcup,51b2f1ba498e954e6aa6783f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Milton Keynes,Buckinghamshire,,,,,
v-1461944107,,14,23,false,United Kingdom,GB,29794,-0.21696585543292476,51.775309006252556,Hatfield Lexus,4c21c7c27e85c92856fbba21,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Cambridge,Cambridgeshire,,,,,
v-1461944107,,14,16,false,United Kingdom,GB,39363,-0.5611717700958252,51.26028339742002,Lexus Guildford,4cbb0b66558576b045b9490e,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Oxford,Oxfordshire,,,,,
v-1461944107,,4,9,false,United Kingdom,GB,44643,-0.785693948445162,51.415792281970226,Lexus Bracknell,4b84e682f964a520154731e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/gas_,Gas Station,Gas Stations,Gas Station,4bf58dd8d48988d113951735,true,,,,,,,
v-1461944107,,2,2,false,United Kingdom,GB,53419,0.6046163773326233,51.57437604221376,Lexus Service Center,4ff6e65de4b03705ce17c9bc,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,23,42,false,United Kingdom,GB,56904,-0.9720542770865054,51.436107725136814,Lexus Reading,4e48c20314959d51c1814c90,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,23,49,false,United Kingdom,GB,79650,0.1696145,52.19594177,Lancaster Toyota and Lexus,4e2e79057d8bf59d290cc15c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,,10,23,false,United Kingdom,GB,74428,-0.7992859039259482,52.04908176020965,Lexus,4ce78e36e1eeb60c42e09dae,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,,1,1,false,United Kingdom,GB,80256,0.139215,52.206876,Lexus,4cc7ef2ecaa5a1cdfa6d9ae7,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,6,8,true,United Kingdom,GB,82590,-1.289246678352356,51.75322390790679,Lexus Oxford,4e731dedcc3f93bd770d44e0,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,3,8,false,United Kingdom,GB,90283,1.092888327887867,51.29351807196465,Lexus Canterbury,4d52a7fce0275481dcfeb6b6,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,1,1,false,United Kingdom,GB,103176,-1.305226,50.923049,Lexus,52065325498e55008f7d816d,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,6,7,false,United Kingdom,GB,103180,-1.3051977198357165,50.92296449867992,Lexus Southampton,4d0202e958245481aca148ac,,,,,,,,,,,,,,,
v-1461944107,,11,14,false,United Kingdom,GB,103235,-1.305379,50.92233,Snows Lexus Hedge End,4df8cf18d164d347cc73a883,,,,,,,,,,,,,,,
v-1461944107,,3,3,false,United Kingdom,GB,114157,-1.806753,51.559008,Lexus Swindon,518b572d498ee99b77c376bb,,,,,,,,,,,,,,,
v-1461944107,1,1,1,false,United Kingdom,GB,38330,-1.305226,50.923049,Lexus,52065325498e55008f7d816d,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Poole,Dorset,BH15 1JF,http://www.westovergroup.co.uk,West Quay Road,6,556e57d9bd6a82902e28cd48
v-1461944107,0,6,7,false,United Kingdom,GB,37206,-2.194610118865967,50.84654998779297,Lexus lounge,4e338597c65bdb4c79fede02,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/default_,Lounge,Lounges,Lounge,4bf58dd8d48988d121941735,true,Cheltenham,Gloucestershire,GL51 9DT,http://listers.co.uk/Lexus,Slyfield Green,,
v-1461944107,,5,13,false,United Kingdom,GB,38335,-1.3051977198357165,50.92296449867992,Lexus Southampton,4d0202e958245481aca148ac,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Binfield,Bracknell Forest,OX2 0HP,http://www.johnsonscars.co.uk/lexus,,,
v-1461944107,,11,14,false,United Kingdom,GB,41637,-1.989926,50.715667,Lexus Poole,4ceb8327e1eeb60c88d9b3ae,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/gas_,Gas Station,Gas Stations,Gas Station,4bf58dd8d48988d113951735,true,Oxford,Oxfordshire,GU1 1TB,,,,
