referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,location.city,location.postalCode,location.state,url,location.crossStreet,storeId,allowMenuUrlEdit,venuePage.id,location.neighborhood,venueChains.id,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,hasMenu,events.summary,events.count
v-1461328980,3,835,1122,false,United Kingdom,GB,65448,-1.5094077587127686,52.410770509598585,Coventry Transport Museum,4b05882df964a520d8b622e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Leicester,LN1 3LY,West Midlands,http://www.ncm.org.uk,,,,,,,,,,,,,,
v-1461328980,16,227,350,false,United Kingdom,GB,49871,-1.4720952081858691,53.38956609766812,Kelham Island Museum,4bdd8603f219c9b6a9bb1210,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Leicester,YO26 4XJ,Walsall,http://north.iwm.org.uk,,,,,,,,,,,,,,
v-1461328980,6,90,172,false,United Kingdom,GB,32718,-1.1958668732296431,53.263797377786965,Creswell Crags Museum & Heritage Centre,4de0f0d4b0fbe2cfa6123f8c,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Sheffield,B1 3HS,West Midlands,http://www.visit-barnsley.com/cannon-hall,,,,,,,,,,,,,,
v-1461328980,5,35,37,false,United Kingdom,GB,49400,-1.4711197221287051,53.38526387055407,National Emergency Services Museum,50e826c7e4b0b2f92ab33686,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Rugby,WS9 8TP,Shropshire,http://www.bclm.co.uk,,,,,,,,,,,,,,
v-1461328980,55,2754,3210,true,United Kingdom,GB,89619,-2.242372725642981,53.48596452249324,National Football Museum,4eb7ab839adfc68713553b4a,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Lincoln,TF11 8UP,Staffordshire,http://www.museum.manchester.ac.uk,,,,,,,,,,,,,,
v-1461328980,5,65,118,false,United Kingdom,GB,37614,-1.141165627137223,52.63467455188709,Jewry Wall Museum,4bc8731292b376b02d61513a,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,York,M16 0RA,Wakefield,http://www.nationalmediamuseum.org.uk,,,,,,,,,,,,,,
v-1461328980,1,26,29,false,United Kingdom,GB,35028,-1.1248343299126602,52.65957381521928,Belgrave hall museum & gardens,4b9f7dd3f964a5203e2637e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Birmingham,WS13 6LG,Warwickshire,,,,,,,,,,,,,,,
v-1461328980,14,469,800,false,United Kingdom,GB,49515,-1.491862052127862,53.38148064494324,Weston Park Museum,4b62e5a1f964a520c8572ae3,true,.png,https://ss3.4sqi.net/img/categories_v2/building/library_,Library,Libraries,Library,4bf58dd8d48988d12f941735,Aldridge,LS10 1LT,North Lincolnshire,,,,,,,,,,,,,,,
v-1461328980,22,94,617,false,United Kingdom,GB,66746,-1.2648439407348633,52.37132852214897,Rugby Art Gallery, Museum & Library.,4ba90b44f964a52053063ae3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,West Midlands,WF4 4RH,Coventry,,,,,,,,,,,,,,,
v-1461328980,2,93,115,false,United Kingdom,GB,53523,-0.544922947883606,53.23787079638934,Museum of Lincolnshire Life,4be384e0cbdbef3be59960d8,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_science_,Science Museum,Science Museums,Science Museum,4bf58dd8d48988d191941735,Shifnal,CV21 3BY,Solihull,,,,,,,,,,,,,,,
v-1461328980,29,3367,4319,false,United Kingdom,GB,110422,-1.095837950706482,53.95961902837897,National Railway Museum,4b4748b2f964a5201d2e26e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Manchester,M17 1TZ,Stoke-on-Trent,,,,,,,,,,,,,,,
v-1461328980,6,88,118,true,United Kingdom,GB,71821,-1.9115245342254639,52.48442672383782,Pen Museum,4c961bb572dd224b5f4ca991,true,.png,https://ss3.4sqi.net/img/categories_v2/building/government_monument_,Landmark,Monuments / Landmarks,Monument / Landmark,4bf58dd8d48988d12d941735,Lichfield,DN8 5SX,West Midlands,,,,,,,,,,,,,,,
v-1461328980,1,26,63,false,United Kingdom,GB,62364,-1.9226932525634766,52.61206472511843,Aston Manor Road Transport Museum,4b05882bf964a52042b622e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Leeds,S75 4AT,West Midlands,,,,,,,,,,,,,,,
v-1461328980,44,18,28,false,United Kingdom,GB,64043,-1.5604931722223727,52.435314734714055,Jaguar Daimler Heritage Museum,4cf2456bcc61a35da8f6199e,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Wakefield,CV1 5QP,,,,,,,,,,,,,,,,
v-1461328980,4,521,682,false,United Kingdom,GB,82718,-2.315429804676523,52.644966238001324,RAF Museum Cosford,4b05882df964a520d4b622e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Rugby,B92 0EJ,,,,,,,,,,,,,,,,
v-1461328980,3,2408,2647,false,United Kingdom,GB,90630,-2.2911486158188077,53.46373643451135,Manchester United Museum & Tour Centre,4ade0e11f964a5209d6e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Salford,ST1 3DW,,,,,,,,,,,,,,,,
v-1461328980,13,18,50,false,United Kingdom,GB,52397,-1.8278791300897241,52.68333188412799,Samuel Johnson Birthplace Museum & Bookshop,4b05882df964a520d7b622e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,North Lincolnshire,B18 6HA,,,,,,,,,,,,,,,,
v-1461328980,10,1526,2050,true,United Kingdom,GB,93946,-1.5328502655029297,53.79167750553507,Royal Armouries Museum,4b766710f964a5201e4b2ee3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Barnsley,ST17 0XB,,,,,,,,,,,,,,,,
v-1461328980,4,231,276,false,United Kingdom,GB,79759,-1.6195392608642578,53.64341669404374,National Coal Mining Museum For England,4b459a2bf964a5206d0e26e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Coventry,DY1 4SQ,,,,,,,,,,,,,,,,
v-1461328980,6,18,18,false,United Kingdom,GB,66771,-1.264500617980957,52.3710927071091,Webb Ellis Rugby Football Museum,4d6d1b0d392b59417ab6a17c,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Bickenhill,M13 9PL,,,,,,,,,,,,,,,,
v-1461328980,1,1642,2092,true,United Kingdom,GB,91477,-2.299361228942871,53.46988681866779,Imperial War Museum North,4bc9ddbbcc8cd13abd4bbccf,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Stoke-on-Trent,BD1 1NQ,,,,,,,,,,,,,,,,
v-1461328980,25,18,23,false,United Kingdom,GB,69831,-0.8712244033813477,53.56368695373614,Trolleybus Museum,4c67ffed1c91a5936dccee07,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_art_,Art Museum,Art Museums,Art Museum,4bf58dd8d48988d18f941735,Birmingham,,,,,,,,,,,,,,,,,
v-1461328980,50,76,95,false,United Kingdom,GB,71468,-1.5904559887384968,53.570353473301836,Cannon Hall Museum,4b7beca1f964a5200a742fe3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_art_,Art Museum,Art Museums,Art Museum,4bf58dd8d48988d18f941735,West Midlands,,,,,,,,,,,,,,,,,
v-1461328980,24,339,462,false,United Kingdom,GB,65795,-1.5065860748291016,52.40694832713953,Herbert Art Gallery & Museum,4b05882df964a520dfb622e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Manchester,,,,,,,,,,,,,,,,,
v-1461328980,,650,929,false,United Kingdom,GB,67446,-1.707301139831543,52.44434435061742,National Motorcycle Museum,4bea5d5f415e20a150f6e4bb,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Bradford,,,,,,,,,,,,,,,,,
v-1461328980,,156,197,false,United Kingdom,GB,65110,-2.1778069455171853,53.02314690650703,Potteries Museum And Art Gallery,4cad7fafd1f8b60c13486fc6,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,,,,,,,,,,,,,,,,,,
v-1461328980,,114,137,false,United Kingdom,GB,71330,-1.9120872243320874,52.490586883103724,Museum of the Jewellery Quarter,4b05882bf964a5202eb622e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,,,,,,,,,,,,,,,,,,
v-1461328980,,8,11,false,United Kingdom,GB,64191,-2.1172201202027603,52.78897166640908,Staffordshire County Museum,50ae27f2e4b05090c0f4254a,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,,,,,,,,,,,,,,,,,,
v-1461328980,,670,1172,false,United Kingdom,GB,76866,-2.0751500129699707,52.5199813445422,Black Country Living Museum,4b05882df964a520d5b622e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,,,,,,,,,,,,,,,,,,
v-1461328980,,1794,2409,false,United Kingdom,GB,87826,-2.234398126602173,53.46623370469099,The Manchester Museum,4ade0e12f964a520a46e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,,,,,,,,,,,,,,,,,,
v-1461328980,,1154,1856,true,United Kingdom,GB,98299,-1.7560958862304688,53.790771194792036,National Media Museum,4b459ae5f964a520740e26e3,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461328980,10,309,802,false,United Kingdom,GB,3515,-1.470725475,53.381574,The Museum,4bb491513a32c9b63b4abc16,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Pub,Pubs,Pub,4bf58dd8d48988d11b941735,Sheffield,S1 2GX,Sheffield,http://www.simt.co.uk,at Lower Byrom St,9611,true,40464025,,,,,,,,,,
v-1461328980,1,23,35,false,United Kingdom,GB,157,-1.4710363787371874,53.3512740924384,Bishop's House Museum,4ccc3856566aa0934fef1ffd,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Sheffield,S8 0RG,Sheffield,http://www.mosi.org.uk,Cathedral Gardens,,true,81931048,,,,,,,,,,
v-1461328980,6,35,37,false,United Kingdom,GB,3926,-1.4711197221287051,53.38526387055407,National Emergency Services Museum,50e826c7e4b0b2f92ab33686,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Sheffield,S3 8RY,Sheffield,http://www.museums-sheffield.org.uk/museums/weston-park/home,Cawthorne,,true,88960414,,,,,,,,,,
v-1461328980,73,227,350,false,United Kingdom,GB,4406,-1.4720952081858691,53.38956609766812,Kelham Island Museum,4bdd8603f219c9b6a9bb1210,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Castlefield,M3 4FP,Derbyshire,http://www.nationalfootballmuseum.com,Sir Matt Busby Way,,true,33336597,,,,,,,,,,
v-1461328980,16,4212,5857,false,United Kingdom,GB,53977,-2.255115509033203,53.47702608820452,Museum of Science & Industry (MOSI),4ade0e01f964a520466e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_science_,Science Museum,Science Museums,Science Museum,4bf58dd8d48988d191941735,Sheffield,S10 2TP,North Yorkshire,http://www.tramway.co.uk,Burton St,,,,,,,,,,,,,
v-1461328980,1,469,800,false,United Kingdom,GB,3793,-1.491862052127862,53.38148064494324,Weston Park Museum,4b62e5a1f964a520c8572ae3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Sheffield,M4 3BG,Wakefield,http://www.nrm.org.uk,Oxford Rd.,,,,,,,,,,,,,
v-1461328980,36,3,9,false,United Kingdom,GB,3658,-1.4871336386973018,53.38123260117907,Museum Cafe,4f156f5be4b0804e8e4b2f89,true,.png,https://ss3.4sqi.net/img/categories_v2/food/cafe_,Café,Cafés,Café,4bf58dd8d48988d16d941735,Manchester,S10 2TP,Nottinghamshire,http://www.royalarmouries.org.uk,off Tower St.,,,,,,,,,,,,,
v-1461328980,2,2754,3210,true,United Kingdom,GB,53429,-2.242372725642981,53.48596452249324,National Football Museum,4eb7ab839adfc68713553b4a,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Sheffield,S1 2PP,Derbyshire,http://www.ncm.org.uk,Wakefield Rd.,,,,,,,,,,,,,
v-1461328980,6,19,21,false,United Kingdom,GB,3768,-1.4901933667975906,53.381636818403884,City Museum & Mappin Art Gallery,4b4f5ed0f964a5209a0327e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_,Art Gallery,Art Galleries,Art Gallery,4bf58dd8d48988d1e2931735,Sheffield,DE4 5DP,Derby,http://www.visit-barnsley.com/cannon-hall,cnr. Silver St.,,,,,,,,,,,,,
v-1461328980,55,29,43,false,United Kingdom,GB,3297,-1.466179922716644,53.37953271607484,Sheffield Galleries & Museum Trust,4b4f5d45f964a520440327e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_,Art Gallery,Art Galleries,Art Gallery,4bf58dd8d48988d1e2931735,Crich,YO26 4XJ,North Yorkshire,http://www.manutd.com/en/Visit-Old-Trafford/Museum-And-Stadium-Tour/Museum.aspx,Horton St,,,,,,,,,,,,,
v-1461328980,29,17,21,false,United Kingdom,GB,3954,-1.4707450249124687,53.38551943151774,Sheffield Fire Museum,4ba629e0f964a520493839e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,York,LS10 1LT,North Lincolnshire,http://www.creswell-crags.org.uk,cnr. Manchester Rd.,,,,,,,,,,,,,
v-1461328980,6,214,286,false,United Kingdom,GB,3632,-1.465178,53.382506,national railway museum, yorkshire,52db67ad498e6bdc59882526,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Leeds,WF4 4RH,Nottinghamshire,http://www.nationalmediamuseum.org.uk,Spinningfields,,,,,,,,,,,,,
v-1461328980,3,3367,4319,false,United Kingdom,GB,28929,-1.4865099914520594,53.09030701705517,Crich Tramway Village (National Tramway Museum),4b05882cf964a5205eb622e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_science_,Science Museum,Science Museums,Science Museum,4bf58dd8d48988d191941735,Wakefield,S75 4AT,Lancashire,http://north.iwm.org.uk,in Museum Gardens,,,,,,,,,,,,,
v-1461328980,22,1526,2050,false,United Kingdom,GB,72211,-1.095837950706482,53.95961902837897,National Railway Museum,4b4748b2f964a5201d2e26e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Barnsley,M16 0RA,Leeds,http://www.wakefield.gov.uk/CultureAndLeisure/Castlesandmuseums/Museums/Wakefield/default.htm,Haslingden Rd.,,,,,,,,,,,,,
v-1461328980,4,231,276,true,United Kingdom,GB,49342,-1.5328502655029297,53.79167750553507,Royal Armouries Museum,4b766710f964a5201e4b2ee3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Manchester,S80 3LH,Borough of Bury,http://www.nationaltrust.org.uk/main/w-vh/w-visits/w-findaplace/w-sudburyhall/,Queen St,,,,,,,,,,,,,
v-1461328980,24,76,95,false,United Kingdom,GB,34130,-1.6195392608642578,53.64341669404374,National Coal Mining Museum For England,4b459a2bf964a5206d0e26e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_art_,Art Museum,Art Museums,Art Museum,4bf58dd8d48988d18f941735,Worksop,BD1 1NQ,Leicester,http://www.derbymuseums.org/museumartgallery/,Mann Island,,,,,,,,,,,,,
v-1461328980,44,2408,2647,false,United Kingdom,GB,25795,-1.5904559887384968,53.570353473301836,Cannon Hall Museum,4b7beca1f964a5200a742fe3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Bradford,M17 1TZ,Nottinghamshire,http://www.museum.manchester.ac.uk,,,,,,,,,,,,,,
v-1461328980,1,90,172,false,United Kingdom,GB,55942,-2.2911486158188077,53.46373643451135,Manchester United Museum & Tour Centre,4ade0e11f964a5209d6e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Salford,WF1 2DD,Lancashire,http://thackraymuseum.org,,,,,,,,,,,,,,
v-1461328980,5,1154,1856,false,United Kingdom,GB,20605,-1.1958668732296431,53.263797377786965,Creswell Crags Museum & Heritage Centre,4de0f0d4b0fbe2cfa6123f8c,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Wakefield,DE6 5HT,Lancashire,http://www.gmts.co.uk,,,,,,,,,,,,,,
v-1461328980,6,1642,2092,true,United Kingdom,GB,52584,-1.7560958862304688,53.790771194792036,National Media Museum,4b459ae5f964a520740e26e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Ashbourne,DE1 1BS,Salford,http://www.leeds.gov.uk/armleyMills/,,,,,,,,,,,,,,
v-1461328980,50,4,4,true,United Kingdom,GB,56627,-2.299361228942871,53.46988681866779,Imperial War Museum North,4bc9ddbbcc8cd13abd4bbccf,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Derby,M13 9PL,,http://www.yorkcastlemuseum.org.uk,,,,,,,,,,,,,,
v-1461328980,5,253,288,false,United Kingdom,GB,37280,-1.502702236175537,53.6843307474238,Wakefield Museum,4cd41b462561a35da00135dd,true,.png,https://ss3.4sqi.net/img/categories_v2/building/government_monument_,Landmark,Monuments / Landmarks,Monument / Landmark,4bf58dd8d48988d12d941735,Manchester,LS9 7LN,,http://www.kirklees.gov.uk,,,,,,,,,,,,,,
v-1461328980,9,137,364,false,United Kingdom,GB,55303,-1.7656660079956055,52.885964915730405,Sudbury Hall and the National Trust Museum of Childhood,4bb5c65a941ad13a9f811ee3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Leeds,M8 8UW,,http://www.bronte.info,,,,,,,,,,,,,,
v-1461328980,2,1794,2409,true,United Kingdom,GB,47561,-1.4800714807533646,52.92278361023372,Derby Museum & Art Gallery,4b7e7a78f964a520c0ee2fe3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Manchester,LS12 2QF,,http://www.leeds.gov.uk/citymuseum/,,,,,,,,,,,,,,
v-1461328980,21,151,181,false,United Kingdom,GB,52348,-2.234398126602173,53.46623370469099,The Manchester Museum,4ade0e12f964a520a46e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_science_,Science Museum,Science Museums,Science Museum,4bf58dd8d48988d191941735,Leeds,YO1 9RY,,http://www.eureka.org.uk,,,,,,,,,,,,,,
v-1461328980,4,65,92,false,United Kingdom,GB,51063,-1.5183767977203193,53.80781683356545,Thackray Museum,4b94ead9f964a520b58734e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,York,DN8 5SX,,http://www.phm.org.uk,,,,,,,,,,,,,,
v-1461328980,1,83,180,true,United Kingdom,GB,53414,-2.233325242996216,53.50286875266391,Museum of Transport, Greater Manchester,4ade0e12f964a520a36e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,North Lincolnshire,HD5 8DJ,,http://www.leicester.gov.uk/your-council-services/lc/leicester-city-museums/museums/nwm-art-gallery/,,,,,,,,,,,,,,
v-1461328980,1,1145,1321,true,United Kingdom,GB,50895,-1.5810871124267578,53.80242498444834,Leeds Industrial Museum at Armley Mills,4c0a16f3009a0f473edce8bf,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/beach_,Castle,Castles,Castle,50aaa49e4b90af0d42d5de11,Huddersfield,BD21  5AX,,http://www.newarkairmuseum.org,,,,,,,,,,,,,,
v-1461328980,3,18,23,false,United Kingdom,GB,72162,-1.0784196853637695,53.955290097696185,York Castle Museum,4b55b61af964a520cfec27e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Keighley,NG24 4TS,,http://www.yorkshiremuseum.org.uk,,,,,,,,,,,,,,
v-1461328980,2,40,193,false,United Kingdom,GB,46270,-0.8712244033813477,53.56368695373614,Trolleybus Museum,4c67ffed1c91a5936dccee07,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Newark on Trent,OL12 0NU,,http://www.thewhitaker.org,,,,,,,,,,,,,,
v-1461328980,4,25,82,false,United Kingdom,GB,37881,-1.755516529083252,53.64487950280519,Tolson Museum,4c765b8ab474a1cd42a9bbbf,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Lancashire,M1 1ET,,http://www.liverpoolmuseums.org.uk/mol/,,,,,,,,,,,,,,
v-1461328980,6,6,12,false,United Kingdom,GB,63522,-1.9192657470703123,53.85453536245593,Museum of Rail Travel,4c1cd287e9c4ef3baedf45aa,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Manchester,BD22 8DR,,http://www.bradfordmuseums.org/venues/cliffecastle/,,,,,,,,,,,,,,
v-1461328980,14,26,42,false,United Kingdom,GB,53231,-0.8169712857055629,53.07480012133198,Millgate Museum,4e5a0cdab993732579f1b3bf,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Haworth,LS2 8BH,,,,,,,,,,,,,,,,
v-1461328980,2,53,62,true,United Kingdom,GB,54672,-2.1601943956350693,53.619349434499796,Rochdale Pioneers Museum,4ade0e15f964a520b26e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/building/government_policestation_,Police Station,Police Stations,Police Station,4bf58dd8d48988d12e941735,Leeds,BL9 0DF,,,,,,,,,,,,,,,,
v-1461328980,23,192,208,false,United Kingdom,GB,52679,-2.2323784357657925,53.48226836190599,Greater Manchester Police Museum,4ade0e12f964a520a16e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Bury,HX1 2NE,,,,,,,,,,,,,,,,
v-1461328980,4,795,1087,false,United Kingdom,GB,62511,-1.957523,53.831257,Brontë Parsonage Museum,4d8c7bb5faeaba7af0c5e1a1,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Halifax,BL9 0DR,,,,,,,,,,,,,,,,
v-1461328980,17,27,44,true,United Kingdom,GB,50519,-1.5469774803980072,53.80151621107537,Leeds City Museum,4b69c861f964a520ecb32be3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Bury,M3 3ER,,,,,,,,,,,,,,,,
v-1461328980,19,483,673,false,United Kingdom,GB,61164,-2.2986316680908203,53.59214502547628,The Fusilier Museum,4ade0e17f964a520bd6e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Manchester,LE1 7EA,,,,,,,,,,,,,,,,
v-1461328980,3,39,55,true,United Kingdom,GB,48438,-1.8546764482297537,53.720233718525115,Eureka! The National Children's Museum,4bb09cf1f964a520764f3ce3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_art_,Art Museum,Art Museums,Art Museum,4bf58dd8d48988d18f941735,Leicester,NG24 2NY,,,,,,,,,,,,,,,,
v-1461328980,11,762,1114,false,United Kingdom,GB,61160,-2.2988462448120117,53.591791606781214,Bury Art Museum & Sculpture Centre,4ade0e15f964a520b46e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Winthorpe,YO1 7DR,,,,,,,,,,,,,,,,
v-1461328980,1,12,12,false,United Kingdom,GB,53966,-2.25294828414917,53.4814156956192,People's History Museum,4b09a81df964a5201c1b23e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,York,BB4 6RE,,,,,,,,,,,,,,,,
v-1461328980,48,363,919,false,United Kingdom,GB,49392,-1.152600747440683,52.949199510345366,Brewhouse Yard Museum,4eb2a7dbf5b94483886dc452,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Rawtenstall,BB10 2HX,,,,,,,,,,,,,,,,
v-1461328980,6,92,100,false,United Kingdom,GB,83466,-1.1279332637786865,52.629025564175436,New Walk Museum & Art Gallery,4b50c1b1f964a520243127e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Lancashire,L3 1DG,,,,,,,,,,,,,,,,
