referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,allowMenuUrlEdit,venueChains.id,url,location.city,location.state,location.postalCode,location.crossStreet,storeId,location.neighborhood,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,menu.externalUrl,hasMenu
v-1462921183,,39,44,false,United Kingdom,GB,55035,-2.795406020950583,56.34036819991864,Costa Coffee,4b83c92df964a520711031e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Perth,South Lanarkshire,,,,,,,,,,,
v-1462921183,,73,198,false,United Kingdom,GB,47020,-4.034829707040075,55.787441154063245,Costa Coffee,503e288be4b03f28bd372ada,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Motherwell,,,,,,,,,,,,
v-1462921183,,62,223,false,United Kingdom,GB,47530,-4.033699035644531,55.77461791211431,Costa Coffee,4b9f790df964a520ee2437e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,East Kilbride,,,,,,,,,,,,
v-1462921183,,131,162,false,United Kingdom,GB,64576,-4.3410226114506765,55.804416519394515,Costa Coffee,50f2b065e4b0bbd193068ba2,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,,,,,,,,,,,,,
v-1462921183,,17,36,false,United Kingdom,GB,47590,-4.062645403888373,55.81407410569584,Costa Coffee,4dd8ab2dd4c05d50970949b1,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,,,,,,,,,,,,,
v-1462921183,,9,56,false,United Kingdom,GB,51143,-3.4622535015918334,56.40436538530624,Costa Coffee,4d6bac8c790d370474d6ea90,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,,,,,,,,,,,,,,
v-1462921183,,61,578,false,United Kingdom,GB,44347,-3.9893313825890706,55.78882123408257,Costa Coffee,55b21662498e5dbdd95a8d78,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,,,,,,,,,,,,,,
v-1462921183,,,,false,United Kingdom,GB,56530,-4.17905867099762,55.76003015041351,Costa Coffee,4c99d6a7a004a1cd80c4426e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,,,,,,,,,,,,,,
v-1462921183,3,258,715,false,United Kingdom,GB,1201,-2.602767,51.449807,Costa Coffee,4b7e4505f964a520cce72fe3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Bristol,Bristol,BS1 5LW,Millennium Square,SWIHNHN,,,,,,,,
v-1462921183,1,21,40,false,United Kingdom,GB,2336,-2.591942028725129,51.45771247805969,Costa Coffee,55917130498eb105e0509493,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Bristol,Bristol,BS8 1QU,A 38,,,,,,,,,
v-1462921183,3,240,542,false,United Kingdom,GB,1929,-2.6080191135406494,51.45728941939694,Costa Coffee,4b6d8d4df964a520177c2ce3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Bristol,Bristol,BS1 3BH,The Triangle,,,,,,,,,
v-1462921183,8,336,503,false,United Kingdom,GB,2593,-2.585810422897339,51.45775737502683,Costa Coffee,4b9bc1c5f964a520b42136e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Bristol,Bristol,BS1 3EU,Cabot Circus,,,,,,,,,
v-1462921183,9,450,986,false,United Kingdom,GB,2499,-2.58827805519104,51.45791113082951,Costa Coffee,4c0bb811340720a1c0788893,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Bristol,Bristol,BS13 7TJ,The Mall at Cribbs Causeway,,,,,,,,,
v-1462921183,1,59,116,false,United Kingdom,GB,3662,-2.593029,51.471155,Costa Coffee,4f00791dc5126f14b80b6577,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Bristol,Bristol,BS2 0SP,Emersons Way,,,,,,,,,
v-1462921183,1,2,3,false,United Kingdom,GB,2712,-2.609983,51.464369,Costa Coffee,523c203d498ee3b90387b23c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Bristol,Bristol,BS6 7XW,Jct 23A, M4,,,,,,,,,
v-1462921183,4,36,53,false,United Kingdom,GB,2671,-2.602024,51.416524,Costa Coffee,4d0372f48620224b0deca240,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Bristol,Bristol,BS34 7JL,Btw Jct 17 & 18, M4,,,,,,,,,
v-1462921183,2,105,342,false,United Kingdom,GB,3508,-2.56105899810791,51.44792261279928,Costa Coffee,4ea203fef9f48bb22d45c757,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Bristol,Bristol,BS34 5DG,Btw Jct 17 & 18, M4,,,,,,,,,
v-1462921183,2,2,16,false,United Kingdom,GB,3248,-2.563455,51.443141,Costa Coffee,50d9731de4b0afbc29e2d50c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Filton,South Gloucestershire,BS16 7AE,St David's Dewi Sant,,,,,,,,,
