referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,location.state,location.city,allowMenuUrlEdit,location.postalCode,location.crossStreet,url,storeId,venuePage.id,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,venueChains.id,hasMenu,location.neighborhood,menu.externalUrl
v-1464363753,,220,1055,false,Australia,AU,48912,145.00286282481017,-37.8550308160602,School of Sport & Exercise Science,4c6dd542a437224b45642eb1,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,1,3,false,Australia,AU,62156,144.88853840178294,-37.77504745594472,Rebel Sport,5204805c498e8cbc5d4e59e4,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,87,166,false,Australia,AU,48826,145.03917178454472,-37.81387298135271,MLC Sport Center,4bd6aea2cfa7b71365e727da,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,41208,145.0607858971199,-37.91580205759953,Glen Eira Sports And Aquatic Centre,4fa4885fe4b0f90206c2164c,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,55487,144.9576962205682,-37.801022625145386,Sport 927,50d93972e4b0b55bd224f8f2,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,,,true,Australia,AU,51255,145.00059773214676,-37.818779825732385,The Sporting Globe,53746e0b498e47d05018a8c7,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,2,7,9,false,Australia,AU,31,146.53452680717808,-38.19683278752691,Turks Sports Bar,4e7c3187b61c26ee6b75c901,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,Bars,Bar,4bf58dd8d48988d116941735,VIC,Traralgon,true,3842,Garibaldi street,http://www.rebelsport.com.au,,61430835,,,,,,,,,
v-1464363753,1,1,3,false,Australia,AU,207,146.53695141189192,-38.19678060953385,sportsland,56b2c7f7498e683dfdeb1b49,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/default_,Rental Service,Rental Services,Rental Service,56aa371be4b08b9a8d573552,VIC,Traralgon,true,3850,Monash Way,,,,,,,,,,,,
v-1464363753,2,12,193,false,Australia,AU,337,146.53510148219243,-38.20011626023135,Traralgon Indoor Sports and Aquatic Centre,4caebd90c5e6a1cd0e6cc7f6,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_cricket_,Cricket,Cricket Grounds,Cricket Ground,4bf58dd8d48988d18a941735,VIC,Morwell,true,3818,Little Commercial St,,,,,,,,,,,,
v-1464363753,1,1,1,false,Australia,AU,475,146.53395213561916,-38.19287415465307,Traralgon Remedial Sports Massage & Therapy,4fab00e0e4b087ed671eab2e,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,VIC,Morwell,true,3850,At Stud Rd,,,,,,,,,,,,
v-1464363753,1,10,61,false,Australia,AU,1708,146.5165275464561,-38.20288396384383,Traralgon Sports Stadium,4cd90d8eda85224b6d9b4fca,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/basketballcourt_,Basketball Court,Basketball Courts,Basketball Court,4bf58dd8d48988d1e1941735,VIC,Loch Sport,true,3851,42 Mahoneys Rd,,,,,,,,,,,,
v-1464363753,1,7,10,false,Australia,AU,9593,146.42763,-38.216086,Latrobe City Sports Stadium,4edaef2f61af8a14b70ac70a,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field,Soccer Fields,Soccer Field,4cce455aebf7b749d5e191f5,VIC,Churchill,true,3810,Colchester Rd,,,,,,,,,,,,
v-1464363753,1,4,4,false,Australia,AU,9547,146.42827151620867,-38.216425354458615,Latrobe City Sports Club,4edaeeb29a5286d9200edd79,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field,Soccer Fields,Soccer Field,4cce455aebf7b749d5e191f5,VIC,Sale,true,3152,,,,,,,,,,,,,
v-1464363753,1,3,3,false,Australia,AU,20726,146.76537887864586,-38.15516505341926,loch sport.,4dfd7117aeb7594e8623d50f,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Pub,Pubs,Pub,4bf58dd8d48988d11b941735,VIC,Sale,true,3150,,,,,,,,,,,,,
v-1464363753,1,9,27,false,Australia,AU,16556,146.41968727111816,-38.31532960272996,Churchill Hotel Sports Bar,4d2a8b36ebacb1f73e9b0450,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,VIC,Warragul,true,3131,,,,,,,,,,,,,
v-1464363753,0,45,188,false,Australia,AU,47815,147.06797880414243,-38.10448009902884,Sporting Legends,4caee3b039458cfa5adef59f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,VIC,Warragul,true,3777,,,,,,,,,,,,,
v-1464363753,,2,4,false,Australia,AU,47501,147.065472,-38.108659,Sportsco,4e4341972271bdbcf6665f35,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,VIC,Sale,true,3777,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,52927,145.93165588378906,-38.159610748291016,Albert Street Sport & Spinal Center,51089adfe4b0e991d87cc2dd,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_,Nightclub,Nightclubs,Nightclub,4bf58dd8d48988d11f941735,VIC,Warragul,true,3152,,,,,,,,,,,,,
v-1464363753,,4,5,false,Australia,AU,51878,145.943389,-38.162547,The Sporty,4dce79c822718eed7a384b41,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,VIC,Sale,true,3137,,,,,,,,,,,,,
v-1464363753,,8,9,true,Australia,AU,47581,147.0657992362976,-38.10643273737651,Howard & Schuback Mega Sports,4f29d0dce4b0defd06e82edb,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_,Nightclub,Nightclubs,Nightclub,4bf58dd8d48988d11f941735,VIC,Korumburra,true,,,,,,,,,,,,,,
v-1464363753,,14,107,false,Australia,AU,52961,145.93094496602407,-38.16291749476034,The Sporty,4e74a30dc65bb91db3fb4bca,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_football_,Football,Football Stadiums,Football Stadium,4bf58dd8d48988d189941735,VIC,Loch Sport,true,,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,48127,146.989581,-37.954924,Maffra Sports Ground,4c8aea362e3337048777c841,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/basketballcourt_,Basketball Court,Basketball Courts,Basketball Court,4bf58dd8d48988d1e1941735,VIC,Loch Sport,true,,,,,,,,,,,,,,
v-1464363753,,1,2,false,Australia,AU,49550,147.08348197318614,-38.08849412565155,Gippsland Regional Sports Complex,4df883dba809df9984e9c203,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,VIC,Loch Sport,true,,,,,,,,,,,,,,
v-1464363753,,2,6,false,Australia,AU,60196,145.944715,-38.476968,Sports & Surf Sportspower Leongatha,4d240a598882a35d57481138,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,VIC,Loch Sport,true,,,,,,,,,,,,,,
v-1464363753,,7,7,false,Australia,AU,67329,145.82489525259808,-38.4331878997148,SPORTFIRST,4e210051ae6015b212a1f293,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/outdoors_,Other Outdoors,Other Great Outdoors,Other Great Outdoors,4bf58dd8d48988d162941735,VIC,Gembrook,true,,,,,,,,,,,,,,
v-1464363753,,4,4,false,Australia,AU,67478,145.822618,-38.432404,Korumburra Sports And Spinal Clinic,4d911e68cbc1224b6aef12d5,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/themepark_,Theme Park,Theme Parks,Theme Park,4bf58dd8d48988d182941735,VIC,Pakenham,true,,,,,,,,,,,,,,
v-1464363753,,3,7,false,Australia,AU,89489,147.53462526643153,-38.0320588452748,Loch Sport Beach,4d7b3220645ea35d1a1e2ef8,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park,Parks,Park,4bf58dd8d48988d163941735,VIC,Wantirna South,true,,,,,,,,,,,,,,
v-1464363753,,2,2,false,Australia,AU,91778,147.5669403076172,-38.05474090576172,Loch Sport Victoria Street Boat Ramp,4f654a8de4b08b47703a950f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735,VIC,Glen Waverley,true,,,,,,,,,,,,,,
v-1464363753,,23,102,false,Australia,AU,92663,147.57630484516577,-38.050869295749536,Loch Sport New Years Carnival,4efeee025c5c51dd2d848d80,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/field_,Field,Fields,Field,4bf58dd8d48988d15f941735,VIC,Forest Hill,true,,,,,,,,,,,,,,
v-1464363753,,4,14,false,Australia,AU,92901,147.57859802246094,-38.04884719848633,Loch Sport Lions Park,4f6543c1e4b045fbd491319b,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bar_,Hotel Bar,Hotel Bars,Hotel Bar,4bf58dd8d48988d1d5941735,VIC,Healesville,,,,,,,,,,,,,,,
v-1464363753,,6,7,false,Australia,AU,93884,147.58857743473027,-38.042881842089336,Loch Sport,4d158e1ccc216ea87b3e64d3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/seafood_,Seafood,Seafood Restaurants,Seafood Restaurant,4bf58dd8d48988d1ce941735,VIC,Healesville,,,,,,,,,,,,,,,
v-1464363753,,12,13,false,Australia,AU,92724,147.57697402105302,-38.05069552930601,Loch Sport Lodge,4edd9273d3e346be382070e4,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,Bars,Bar,4bf58dd8d48988d116941735,VIC,Warwickshire, UK,,,,,,,,,,,,,,,
v-1464363753,,5,22,false,Australia,AU,85547,145.72613692836853,-38.632188394017064,Inverloch Sports Ground,5096eb40e4b0b68d6973b234,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/apparel_,Apparel,Clothing Stores,Clothing Store,4bf58dd8d48988d103951735,VIC,Melbourne,,,,,,,,,,,,,,,
v-1464363753,,3,4,false,Australia,AU,93310,147.58248244082907,-38.04523804211467,Loch Sport Marina Hotel,4f052d79a69d735e256db2a8,true,.png,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735,VIC,Rowville,,,,,,,,,,,,,,,
v-1464363753,,1,7,false,Australia,AU,93275,147.58213953879448,-38.04553573574263,Loch Sport Marina,4d7c7128da568cfa23a266ff,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/outdoors_,Other Outdoors,Other Great Outdoors,Other Great Outdoors,4bf58dd8d48988d162941735,,Kilsyth,,,,,,,,,,,,,,,
v-1464363753,,6,7,false,Australia,AU,94235,147.59120469631748,-38.03704372544994,Loch Sport RSL,4d9feab25970b1f726284f1e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant,Restaurants,Restaurant,4bf58dd8d48988d1c4941735,,,,,,,,,,,,,,,,,
v-1464363753,,9,10,false,Australia,AU,92980,145.483581,-38.077601,Sportsco,50dbc062e4b09036bb2ac901,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_tennis_,Tennis Court,Tennis Courts,Tennis Court,4e39a956bd410d7aed40cbc3,,,,,,,,,,,,,,,,,
v-1464363753,,4,9,false,Australia,AU,95397,147.603861,-38.033667,Loch Sport Bakery,4f07a6c8e4b0c3ff83261449,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,2,2,false,Australia,AU,92162,145.53190925816375,-37.94739968565948,Gembrook Sportsground,4df2d85bd22d8c5470dc0051,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sports Club,Sports Clubs,Sports Club,52e81612bcbc57f1066b7a2e,,,,,,,,,,,,,,,,,
v-1464363753,,10,41,false,Australia,AU,93870,145.47390652751312,-38.07449896166623,Pakenham Sports Club,50878a52e4b0b55c2a731c40,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,133,393,false,Australia,AU,95413,145.621551,-38.669451,Wonthaggi Sports Centre,51024c68e4b06b4b12e45f2c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,18,28,false,Australia,AU,95138,145.4612159729004,-38.06475038457649,Lakeside Sports Oval,4ba5832df964a520270e39e3,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/outdoors_,Other Outdoors,Other Great Outdoors,Other Great Outdoors,4bf58dd8d48988d162941735,,,,,,,,,,,,,,,,,
v-1464363753,,56,120,false,Australia,AU,119065,145.24213314056396,-37.86899271933132,Rebel Sport,4b98ac82f964a520fc4a35e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,69,210,false,Australia,AU,101473,145.37471787851464,-38.210331141130375,Tooradin Sports Club,4bc92a7ecc8cd13a5c47bbcf,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_,Stadium,Stadiums,Stadium,4bf58dd8d48988d184941735,,,,,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,125256,145.1656150817871,-37.87542927277287,Rebel Sport,4cc3709a1e596dcb65aaca67,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/spa_,Massage Studio,Massage Studios,Massage Studio,52f2ab2ebcbc57f1066b8b3c,,,,,,,,,,,,,,,,,
v-1464363753,,2,2,false,Australia,AU,126675,145.164983,-37.835672,Rebel Sport,4d70668d68276ea80ca78790,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_,Music Venue,Music Venues,Music Venue,4bf58dd8d48988d1e5931735,,,,,,,,,,,,,,,,,
v-1464363753,,19,28,false,Australia,AU,104299,147.618988,-37.812653,WyYung Sports Ground,4c896b7d2e33370455cbba41,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/arcade_,Arcade,Arcades,Arcade,4bf58dd8d48988d1e1931735,,,,,,,,,,,,,,,,,
v-1464363753,,1,10,false,Australia,AU,104865,147.63436889648438,-37.82742691040039,Karl mega sports,518f2eed498efad545ccde14,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,11,18,false,Australia,AU,105303,145.53927898406982,-37.66931669103215,Healesville Sporting Complex,4dd61cd5b3adc64ae06e7679,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,,,,,,,,,,,,,,,,,
v-1464363753,,3,3,false,Australia,AU,107876,145.51718,-37.65395,Rapid Recovery Sports Injury & Massage Clinic,53d9c577498e04016bf76c35,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,12,26,false,Australia,AU,108569,145.3191,-38.00655,Kineton Sports and Social Club,5742b40acd10e2d363459bed,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,2,20,false,Australia,AU,116427,145.26915938156267,-37.88000096530234,Jinta Sport,4c5e7332fff99c748d9d4ed3,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,116295,145.29794810128624,-37.8202925732885,Croydon Indoor Sport Centre,4bfa3b118d30d13aaf520318,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,117390,145.246262,-37.909248,Klad Sport,4dae2632f7b17488f48c0d7b,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,115698,145.30448111531794,-37.821822499382115,Sportsmart,4bcce3a5511f95211edcb3c7,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,120149,145.26955413635702,-37.78367043207686,Active Balance Sport and Spinal Osteopathic Clinic,4f764007e4b0a84b12d000ad,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,2,232,363,false,Australia,AU,144,153.024458,-27.470076,Rebel Sport,4b05873af964a5201c8622e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Brisbane,true,4000,Adelaide Street,http://www.rebelsport.com.au,,,https://foursquare.com/v/4b4936bdf964a520416a26e3/device_menu,https://foursquare.com/v/uq-sport--fitness-centre/4b4936bdf964a520416a26e3/menu,View Menu,Menu,Menu,,true,,
v-1464363753,2,1,9,false,Australia,AU,7583,153.0513314868155,-27.40753789691542,Ginger Sport - Kalinga Park,56abf15d498e0aacc313b97e,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field,Soccer Fields,Soccer Field,4cce455aebf7b749d5e191f5,QLD,Wooloowin,true,4122,Arthur St.,http://www.uqsport.com.au,,,,,,,,,,,
v-1464363753,4,59,192,false,Australia,AU,11355,153.08374285697937,-27.557885524530857,Southside Sport & Community Club,4b80be88f964a520b38930e3,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,Bars,Bar,4bf58dd8d48988d116941735,QLD,Upper Mount Gravatt,true,4067,8 Castlemaine Street,http://www.sportsmanhotel.com.au,,,,,,,,,,,
v-1464363753,8,379,2122,false,Australia,AU,2882,153.01551376545694,-27.495927351690945,UQ Sport & Fitness Centre,4b4936bdf964a520416a26e3,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym,College Gyms,College Gym,4bf58dd8d48988d1b2941735,QLD,St Lucia,true,4004,Gympie Rd,http://www.somerville.qld.edu.au/facilities/aquatic,,,,,,,,,,,
v-1464363753,1,335,1302,false,Australia,AU,946,153.024774,-27.462594,Sportsman Hotel,4b058730f964a5206c8322e3,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_,Gay Bar,Gay Bars,Gay Bar,4bf58dd8d48988d1d8941735,QLD,Spring Hill,true,4101,Merivale St.,,,,,,,,,,,,
v-1464363753,1,2,5,false,Australia,AU,1644,153.009615,-27.462797,Australian University Sport,4e24c6f5a80911347e78661e,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,QLD,Milton,true,4000,17-29 Benson St.,,,,,,,,,,,,
v-1464363753,1,96,190,false,Australia,AU,1801,153.0068278312683,-27.47768313056912,Dundee Sport,54582ebf498e0919730dce54,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,West End,true,4000,Stanley St.,,,,,,,,,,,,
v-1464363753,1,2,2,false,Australia,AU,195,153.02501090870055,-27.469938490718004,Sportsgirl,4bbc2cc6afe1b7132428304b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/apparel_women_,Women's Store,Women's Stores,Women's Store,4bf58dd8d48988d108951735,QLD,Brisbane,true,4000,,,,,,,,,,,,,
v-1464363753,1,5,10,false,Australia,AU,274,153.024015,-27.468594,Sportsgirl Van,4ebdfaefb803bca7dd6e58de,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/apparel_women_,Women's Store,Women's Stores,Women's Store,4bf58dd8d48988d108951735,QLD,Brisbane,true,4000,,,,,,,,,,,,,
v-1464363753,1,95,126,false,Australia,AU,157,153.0224238722347,-27.469923699454476,Australian Sports Nutrition,4e0bc934483b07129c1f0525,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/default_,Shops,Shops & Services,Shop & Service,4d4b7105d754a06378d81259,QLD,Brisbane,true,4059,,,,,,,,,,,,,
v-1464363753,2,2,15,false,Australia,AU,163,153.02474070563576,-27.470090618783253,A-Mart All Sports,4b05873af964a5201f8622e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Brisbane,true,4122,,,,,,,,,,,,,
v-1464363753,3,3,3,false,Australia,AU,2787,153.01386963021164,-27.447453761778615,Exercise and Sport Science Australia,4f273021e4b04d36e0a00c4a,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,QLD,Kelvin Grove,true,4053,,,,,,,,,,,,,
v-1464363753,1,88,126,false,Australia,AU,2978,153.0185203815116,-27.497407074749372,UQ Indoor Sport Pavillion,504026bbe4b09690b13538b7,true,.png,https://ss3.4sqi.net/img/categories_v2/education/reccenter_,Rec Center,College Rec Centers,College Rec Center,4bf58dd8d48988d1a9941735,QLD,St Lucia,true,4064,,,,,,,,,,,,,
v-1464363753,1,1,1,false,Australia,AU,12010,153.08554505279415,-27.563788230927212,Rebel Sport,4ddf01951f6ed1828c4b500f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Upper Mount Gravatt,true,4102,,,,,,,,,,,,,
v-1464363753,2,4,32,false,Australia,AU,1637,153.0289202682091,-27.484896312209283,Sportsco,4b05873bf964a520618622e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Brisbane,true,4111,,,,,,,,,,,,,
v-1464363753,1,2,5,false,Australia,AU,1711,153.03856372833252,-27.463499618957304,Sporty Pal Bench,4cb7199de262b60c7daf73e0,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park,Parks,Park,4bf58dd8d48988d163941735,QLD,New Farm,true,4031,,,,,,,,,,,,,
v-1464363753,1,26,114,false,Australia,AU,4082,153.06353273774212,-27.462066392768566,Peak Sport and Spine Centre,52e7303c498e56be0e11618e,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,QLD,Milton,true,4101,,,,,,,,,,,,,
v-1464363753,0,4,30,false,Australia,AU,1680,153.00904,-27.462981,Sports House - North,4c17868cf693b71352185f54,true,.png,https://ss3.4sqi.net/img/categories_v2/building/government_,Government,Government Buildings,Government Building,4bf58dd8d48988d126941735,QLD,Woolloongabba,true,4069,,,,,,,,,,,,,
v-1464363753,,258,441,false,Australia,AU,1998,153.03624629974365,-27.484916970297547,Sports House South,4e59ac5445dd7055929b0709,true,.png,https://ss3.4sqi.net/img/categories_v2/building/conventioncenter_meetingroom_,Meeting Room,Meeting Rooms,Meeting Room,4bf58dd8d48988d100941735,Queensland,Kedron,true,4066,,,,,,,,,,,,,
v-1464363753,,1,51,false,Australia,AU,10430,153.06092262268066,-27.55861791405141,Queensland Sport and Athletics Centre,4b05873af964a520ea8522e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_track_,Track,Tracks,Track,4bf58dd8d48988d106941735,QLD,South Brisbane,true,4006,,,,,,,,,,,,,
v-1464363753,,12,64,false,Australia,AU,7899,153.0348419353912,-27.400768424523168,Sport St,5328b38f498ef8221386042d,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/highway_,Road,Roads,Road,4bf58dd8d48988d1f9931735,QLD,Kenmore,true,4068,,,,,,,,,,,,,
v-1464363753,,6,8,false,Australia,AU,863,153.01972189012974,-27.47803180948511,SBIT Sports Hall,4f6d5d9ce4b01d94fc9b6487,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_,Stadium,College Stadiums,College Stadium,4bf58dd8d48988d1b4941735,QLD,Toowong,,4051,,,,,,,,,,,,,
v-1464363753,,1,4,false,Australia,AU,5903,152.97320148486182,-27.499736189762,Rebel Sport,54dc48fd498e358e5896679e,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Bowen Hills,,4101,,,,,,,,,,,,,
v-1464363753,,5,8,false,Australia,AU,9413,152.938243,-27.508937,Sport First,5286d6e5498e7418623df018,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Bowen Hills,,4006,,,,,,,,,,,,,
v-1464363753,,3,15,false,Australia,AU,5019,153.042005648834,-27.429037931779447,Exercise & Sport Science Austrlaia,508794b6e4b0196602a1204d,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Non-Profit,Non-Profits,Non-Profit,50328a8e91d4c4b30a586d6c,QLD,Brisbane,,4059,,,,,,,,,,,,,
v-1464363753,,2,28,false,Australia,AU,3445,152.9926005035733,-27.485469044299577,Sportsgirl,4c984040b6ee236a83dea6a7,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/apparel_,Apparel,Clothing Stores,Clothing Store,4bf58dd8d48988d103951735,QLD,Indooroopilly,,4152,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,3571,153.041958,-27.443445,Sporting Wheelies GYM,4b5803e4f964a520a44828e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Gaythorne,,4059,,,,,,,,,,,,,
v-1464363753,,4,22,false,Australia,AU,3566,153.04174202701077,-27.44339299764244,Sporting Wheelies & Disabled Association,4d92e98d52ed224ba80711ac,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,QLD,South Brisbane,,4067,,,,,,,,,,,,,
v-1464363753,,28,38,false,Australia,AU,4253,153.024351,-27.50921,SPORTSF1RST Fairfield,50fe0ca9e4b09003bdfd639f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Fortitude Valley,,4101,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,1279,153.03612402685573,-27.46862091140632,All Sports Physio,520342d8498ef772b1357508,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_,Health & Beauty,Health & Beauty Services,Health & Beauty Service,54541900498ea6ccd0202697,QLD,Kelvin Grove,,4102,,,,,,,,,,,,,
