referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,location.mayNotNeedAddress,allowMenuUrlEdit,venueChains.id,url,location.city,location.state,location.postalCode,location.crossStreet,storeId,location.neighborhood,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,menu.externalUrl,hasMenu
v-1460742714,,206,471,false,United Kingdom,GB,90658,0.13492092651811813,52.20107596456659,Costa Coffee,4ce3ccb922bef04dec7bd5f8,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,,,,,,,,,,,,,,,
v-1460742714,13,21,69,false,United Kingdom,GB,438,-1.524284,54.13696,Costa Coffee,51b1f975498efc99324aad74,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Ripon,North Yorkshire,LS22 5GT,Jct 46, A1(M),,,,,,,,,
v-1460742714,6,693,1248,false,United Kingdom,GB,23653,-1.37054443359375,53.9464888151161,Costa Coffee,4c7a68c03badb1f799fd5154,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Wetherby,North Yorkshire,YO1 7DT,adj Lendal,,,,,,,,,
v-1460742714,1,439,674,false,United Kingdom,GB,34671,-1.0861337184906006,53.96075050488211,Costa Coffee,4c7fbb60fb74236a91e9fab9,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,York,Leeds,LS22 6LQ,Castle Gate,,,,,,,,,
v-1460742714,1,107,320,false,United Kingdom,GB,25201,-1.3867288827896118,53.927566716046364,Costa Coffee,4b8fcf59f964a520676333e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Wetherby,Leeds,LS2 8LX,Albion St,,,,,,,,,
v-1460742714,3,101,257,false,United Kingdom,GB,37599,-1.5435770316489736,53.8025174776656,Costa Coffee,52a30d3711d24d2c29c97c3c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Leeds,North Yorkshire,LS20 8QH,Merrion Centre,,,,,,,,,
v-1460742714,12,147,538,false,United Kingdom,GB,32345,-1.70937,53.871595,Costa Coffee,4c0118adcf3aa5933a6dccb0,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Guisley, Leeds,Leeds,YO24 1AY,Jct 55, A1,,,,,,,,,
v-1460742714,7,469,1063,false,United Kingdom,GB,34481,-1.0932254791259766,53.95787835672812,Costa Coffee,4c91d65b2626a1cd9d7f356b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,York,Leeds,LS1 5AY,adj Feasegate,,,,,,,,,
v-1460742714,8,253,403,false,United Kingdom,GB,38263,-1.544369130352799,53.79656636491921,Costa Coffee,514b8014e4b0d9e1920e4180,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Leeds,Leeds,LS2 8LX,Albion St.,,,,,,,,,
v-1460742714,9,350,869,false,United Kingdom,GB,37706,-1.5449094772338867,53.801588604973794,Costa Coffee,4b750e48f964a52074fc2de3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Leeds,North Yorkshire,LS1 6JF,at Wigginton Rd.,,,,,,,,,
v-1460742714,9,5,18,false,United Kingdom,GB,33139,-1.261834,53.88385,Costa Coffee,5520fa29498e84ea41ee7f63,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Leeds,North Yorkshire,DL10 6PQ,Holden Ing Way,,,,,,,,,
v-1460742714,3,352,637,false,United Kingdom,GB,38119,-1.5430013423335236,53.797835564226624,Costa Coffee,4befce83d4f70f479231390f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Scotch Corner,North Yorkshire,YO1 8SJ,J33, M62,,,,,,,,,
v-1460742714,8,390,644,false,United Kingdom,GB,35113,-1.6672638058662415,54.44349823420743,Costa Coffee,4c14c6b782a3c9b6d1bbfdf8,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Malton,Leeds,LS1 5JS,in Waterstones,,,,,,,,,
v-1460742714,2,55,337,false,United Kingdom,GB,47120,-0.7974837357121133,54.13611836790682,Costa Coffee,4dfc7082d22d879302f54605,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,York,North Yorkshire,YO31 8HE,Durham Railway Station (DHM),,,,,,,,,
v-1460742714,9,362,569,false,United Kingdom,GB,35004,-1.0822281194496424,53.95881452839457,Costa Coffee,4b599c2ff964a520ce8e28e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Leeds,North Yorkshire,LS10 1EW,Durham Railway Station (DHM),,,,,,,,,
v-1460742714,7,128,326,false,United Kingdom,GB,37997,-1.5454162634852326,53.79898596502047,Costa Coffee,4b5ef32bf964a5204c9f29e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,York,Darlington,YO1 8RZ,at Lakeside,,,,,,,,,
v-1460742714,6,79,214,false,United Kingdom,GB,34229,-1.083054542541504,53.97040073552317,Costa Coffee,4cb1c163cbab236a2137ab73,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Leeds,Kirklees,LS11 8LU,Btw Jct 36 & 37, M6,,,,,,,,,
v-1460742714,3,244,469,false,United Kingdom,GB,39299,-1.541181206703186,53.787183786705945,Costa Coffee,4beebd542c082d7fa1c63042,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,York,Wakefield,DL1 1NR,Neville St.,,,,,,,,,
v-1460742714,5,255,392,false,United Kingdom,GB,35106,-1.081032156944275,53.95822554998567,Costa Coffee,4cd6d24efb5954813710e650,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Leeds,Kirklees,WF17 9DT,The Rock,,,,,,,,,
v-1460742714,1,258,783,false,United Kingdom,GB,42492,-1.5743064880371094,53.75962150524856,Costa Coffee,4bf128c46f8aa593f689c23c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Darlington,Wakefield,HD1 2BU,Btw Jct 35 & 36, M6,,,,,,,,,
v-1460742714,8,106,335,false,United Kingdom,GB,43044,-1.555076596142802,54.52613845630485,Costa Coffee,4be9389788ed2d7f6aafcc1d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Birstall,Kirklees,WF1 1XP,High St.,,,,,,,,,
v-1460742714,7,267,621,false,United Kingdom,GB,44641,-1.6434860229492188,53.74561468445178,Costa Coffee,4b9bc2c6f964a520182236e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Castleford,Wakefield,WF11 0AF,Meadowhall Shopping Centre,,,,,,,,,
v-1460742714,14,46,79,false,United Kingdom,GB,48994,-1.3389650029200624,53.71297334425055,Costa Coffee,52b1d85a11d2987c02fdbf7d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Huddersfield,Doncaster,S9 1EW,Btw Jct 64 & 65, A1(M),,,,,,,,,
v-1460742714,2,209,782,false,United Kingdom,GB,57690,-1.7830252647399902,53.64547733178048,Costa Coffee,4db562ee93a017099de9f9cd,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Wakefield,Barnsley,M1 1WA,Btw Jct 32 & 33, M6,,,,,,,,,
v-1460742714,5,89,254,false,United Kingdom,GB,50923,-1.5056823230621945,53.68262053405014,Costa Coffee,4c4abc079e6dbe9ae2eafd0a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Huddersfield,Darlington,DN 4 5,London Road,,,,,,,,,
v-1460742714,2,165,798,false,United Kingdom,GB,56522,-1.7755688242226633,53.65509129490448,Costa Coffee,4edf60fa61af80fe8a627cfc,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Knottingley,Durham,YO11 1LD,,,,,,,,,,
v-1460742714,1,377,525,false,United Kingdom,GB,51946,-1.2663044035434723,53.69791567325592,Costa Coffee,4ce1eb34aba88cfaa94f58d7,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Doncaster,North Yorkshire,LA8 0NW,,,,,,,,,,
v-1460742714,2,17,218,false,United Kingdom,GB,73010,-1.1378704658118555,53.52412085498469,Costa Coffee,53cd38b3498eae88f38caf5b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Barnsley,Sheffield,NE1 5DL,,,,,,,,,,
v-1460742714,34,96,277,false,United Kingdom,GB,65449,-1.4804220292095265,53.55251854306995,Costa Coffee,4f43b8fce4b0acfe4286ad38,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Darlington,Doncaster,BL9 0JY,,,,,,,,,,
v-1460742714,6,109,348,false,United Kingdom,GB,71349,-1.5814124197083794,54.779954839482706,Costa Coffee,4bd468a0cfa7b7136af623da,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Durham,North Yorkshire,LA6 1JF,,,,,,,,,,
v-1460742714,2,45,173,false,United Kingdom,GB,71389,-1.5810307176394411,54.780320548029366,Costa Coffee,4c064bbc761ac9b6dfae2074,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Scarborough,Rochdale,M4 3AQ,,,,,,,,,,
v-1460742714,6,19,56,false,United Kingdom,GB,74428,-0.402601,54.281558,Costa Coffee,55867cc7498eaa1560b0183f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Sheffield,Cumbria,S9 1EP,,,,,,,,,,
v-1460742714,15,37,156,false,United Kingdom,GB,81451,-1.4090251962307607,53.41125324776519,Costa Coffee,541b2394498ee81c3c708dfa,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Manchester,Sheffield,DH3 2SJ,,,,,,,,,,
v-1460742714,6,1437,2376,false,United Kingdom,GB,87182,-2.2385501861572266,53.481687038263786,Costa Coffee,4b002827f964a520013b22e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Doncaster,Blackburn with Darwen,DH3 3BG,,,,,,,,,,
v-1460742714,8,124,347,false,United Kingdom,GB,75215,-1.115130721195691,53.5079935386122,Costa Coffee,4c21f15c7e85c928ca26bb21,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Scarborough,Borough of Bury,LA2 9DU,,,,,,,,,,
v-1460742714,6,176,441,false,United Kingdom,GB,74573,-0.400604829544497,54.282316495074504,Costa Coffee,4bc878f60050b713ee65ba3b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Middleton,Lancashire,M60 1HR,,,,,,,,,,
v-1460742714,4,5,59,false,United Kingdom,GB,79553,-2.200098,53.548616,Costa Coffee,5583fad7498e1c1b562387c1,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Killington,Greater Manchester,SR1 3LB,,,,,,,,,,
v-1460742714,12,86,104,false,United Kingdom,GB,75098,-2.6350450515747066,54.31393226176755,Costa Coffee,50ab31ce582f0c228a700844,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Sheffield,Sheffield,,,,,,,,,,,
v-1460742714,10,15,104,false,United Kingdom,GB,82158,-1.4999929536134,53.4020446334034,Costa Coffee,53677f05498e423eae13d0fc,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Newcastle upon Tyne,Durham,,,,,,,,,,,
v-1460742714,3,249,889,false,United Kingdom,GB,92427,-1.616772633649651,54.96839887150622,Costa Coffee,4e5ca88788775cde7b46a00a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Blackburn,Durham,,,,,,,,,,,
v-1460742714,,6,9,false,United Kingdom,GB,77041,-2.481863,53.741958,Costa Coffee,55aba84a498eac36733d12fa,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Bury,Lancashire,,,,,,,,,,,
v-1460742714,,221,564,false,United Kingdom,GB,78994,-2.290728,53.59497962,Costa Coffee,4d96ffa69079b1f7c148070a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Lancashire,Sunderland,,,,,,,,,,,
v-1460742714,,231,266,false,United Kingdom,GB,79248,-2.7340186754180844,54.17896381381538,Costa Coffee,4d8cf6f3ca75b60cf302dea8,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Manchester,,,,,,,,,,,,
v-1460742714,,346,620,false,United Kingdom,GB,87057,-2.239741086959839,53.48347466407163,Costa Coffee,4bb9b2a01261d13a74c5e998,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Sheffield,,,,,,,,,,,,
v-1460742714,,406,871,false,United Kingdom,GB,81068,-1.408802,53.414714,Costa Coffee,4b9a67c7f964a5208db235e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Durham,,,,,,,,,,,,
v-1460742714,,5,14,false,United Kingdom,GB,81084,-0.676934064175075,53.60752636634073,Costa Coffee,55a37996498e55581a326eaa,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Chester-le-Street,,,,,,,,,,,,
v-1460742714,,42,57,false,United Kingdom,GB,83493,-1.558159589767456,54.889715379963455,Costa Coffee,505f72f1d86ccd770d2c307a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Lancaster,,,,,,,,,,,,
v-1460742714,,16,194,false,United Kingdom,GB,79949,-1.5741084565580206,54.857515004597154,Costa Coffee,53e20bdd498e9ffd9c67cb0e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Manchester,,,,,,,,,,,,
v-1460742714,,429,546,false,United Kingdom,GB,83459,-2.760487,53.961764,Costa Coffee,4bf7e597508c0f4707213e31,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Sunderland,,,,,,,,,,,,
v-1460742714,,538,930,false,United Kingdom,GB,87146,-2.2345617413520813,53.480556964519074,Costa Coffee,4b59cb73f964a520759828e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,,,,,,,,,,,,,
v-1460742714,,88,184,false,United Kingdom,GB,85667,-1.3858601561655481,54.905621833127725,Costa Coffee,4b5874b4f964a520a05828e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,,,,,,,,,,,,,,
v-1460742714,1,8,23,false,United Kingdom,GB,1499,-1.1885124729196803,52.96625143313607,Costa Coffee,4e19d598d1648b83483f75c1,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Nottingham,Nottingham,NG 7 1,Tinkers Way,,Highcross Shopping Centre,,,,,,,
v-1460742714,13,290,2117,false,United Kingdom,GB,4278,-1.1603450775146484,52.9458710104302,Costa Coffee,4ddf813352b16128c61991e4,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Nottingham,Nottingham,NG7 2UH,Goldsmith street,,Ladywood, Birmingham, Birmingham,,,,,,,
v-1460742714,3,1,3,false,United Kingdom,GB,1958,-1.1808273792266846,52.97085952758789,Costa Coffee,51e97e8c498e9b6b76d5d687,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Nottingham,Nottingham,NG2 6AP,Derby Road,,,,,,,,,
v-1460742714,3,99,378,false,United Kingdom,GB,3314,-1.1860620975494385,52.943950902414926,Costa Coffee,4d906612c479a35da05c7097,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Nottingham,Nottingham,NG1 6BS,Btw Jct 25 & 26, M1,,,,,,,,,
v-1460742714,12,52,289,false,United Kingdom,GB,7890,-1.1245180273239122,52.921306243035495,Costa Coffee,5221c3a0498e569a0a0d9b0f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Nottingham,Nottingham,NG9 3PL,Jct 23A, M1,,,,,,,,,
v-1460742714,1,527,952,false,United Kingdom,GB,4408,-1.150844693183899,52.95272322636386,Costa Coffee,4bc0a0eef8219c74b4d5b110,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Nottingham,Nottingham,DE21 6NZ,J34, A1(M) (at A614),,,,,,,,,
v-1460742714,11,114,260,false,United Kingdom,GB,3663,-1.194544098507623,52.938435002091985,Costa Coffee,4d302940f9daa1cd37386350,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Nottingham,Nottingham,DE1 2AB,Jct 10, M42,,,,,,,,,
v-1460742714,1,410,546,false,United Kingdom,GB,4031,-1.268672,52.962053,Costa Coffee,4bba34e33db7b7137a08239a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Nottingham,Nottingham,DE74 2TN,Broomhill,,,,,,,,,
v-1460742714,7,130,246,false,United Kingdom,GB,3880,-1.155529,52.958216,Costa Coffee,4d527518d7eaa143a3647e0f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Derbyshire,Derbyshire,LE65 1AF,in Waterstones,,,,,,,,,
v-1460742714,16,76,620,false,United Kingdom,GB,16172,-1.4348603947702383,52.917599549763324,Costa Coffee,5243fbe611d2533b8ff5dfe5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Derby,Derby,LE1 4AN,Gracechurch Shopping Ctr.,,,,,,,,,
v-1460742714,3,202,761,false,United Kingdom,GB,18677,-1.4760698747407577,52.920546787969585,Costa Coffee,4fd36969e4b0b3abb3480a97,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Castle Donington,Leicestershire,S9 1EW,Btw Jct 6 & 7, M6 Toll,,,,,,,,,
v-1460742714,15,532,918,false,United Kingdom,GB,17755,-1.3080596923828125,52.82187862625576,Costa Coffee,4c14eb00a1010f47cb184d18,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Ashby de la Zouch,Leicestershire,S81 8HG,at Lakeside,,,,,,,,,
v-1460742714,2,112,510,false,United Kingdom,GB,30443,-1.47209,52.746957,Costa Coffee,4c4ab4fa42b4d13a08339d7d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Leicester,Leicester,B77 5PS,at 4 Victoria St.,,,,,,,,,
v-1460742714,1,348,1943,false,United Kingdom,GB,37431,-1.137557029724121,52.636605012123404,Costa Coffee,4b5ee50af964a520d09c29e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Sheffield,Sheffield,S10 5BA,Lichfield Road,,,,,,,,,
