referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,location.city,location.state,allowMenuUrlEdit,location.postalCode,url,location.crossStreet,storeId,venuePage.id,venueChains.id,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,hasMenu
v-1461943867,0,5,7,false,Canada,CA,65524,-73.57396241982372,45.50087293605081,Uniglobe Voyage Lexus,4c9280ca332c3704c2c58864,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,Montréal,QC,true,,,,,,,,,,,,
v-1461943867,,6,8,true,Canada,CA,73968,-73.66837175908611,45.55361087493876,Spinelli Lexus Lachine,4d059a6ceb582c0f0f227553,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Lachine,,,,,,,,,,,,,,
v-1461943867,3,12,30,true,Canada,CA,49580,-73.34139452616803,45.57891045445946,Park Avenue Lexus,4c977e9bbc279c74563c6f53,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Sainte-Julie,QC,true,J3E 3R6,http://www.lexusgabriel.com,6th avenue,,,,,,,,,
v-1461943867,1,14,17,false,Canada,CA,56772,-73.76298888826702,45.56591705650835,Lexus Laval,4bf14f29ead3c928a42979ef,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Laval,QC,true,H7T 2W3,,Grand-allée,,,,,,,,,
v-1461943867,4,37,54,false,Canada,CA,59071,-73.65940625159756,45.51404860581956,Lexus Gabriel,4d7e407887003704f4846d99,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Saint-Laurent,QC,true,H4N 3C2,,Peel,,,,,,,,,
v-1461943867,1,14,40,false,Canada,CA,69062,-73.83194142419376,45.46662729718117,Spinelli Lexus Pointe Claire,4de8ee23b0fbcb7c9acf2a79,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Montreal,PQ,true,H9R 1A7,,,,,,,,,,,
v-1461943867,1,18,53,false,Canada,CA,60298,-73.4655978677642,45.4788976457062,Lexus Prestige,4c58230c15a39c74b6963eb9,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Brossard,QC,true,J4W 1M6,,,,,,,,,,,
v-1461943867,1,6,8,true,Canada,CA,55116,-73.66837175908611,45.55361087493876,Spinelli Lexus Lachine,4d059a6ceb582c0f0f227553,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Lachine,QC,true,H8S 2K9,,,,,,,,,,,
v-1461943867,,5,7,false,Canada,CA,59548,-73.44924925423531,45.4852346475175,Bar Lexus,50e7ccbee4b05301c780fa31,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,Bars,Bar,4bf58dd8d48988d116941735,Saint-Hubert,QC,true,,,,,,,,,,,,
v-1461943867,,5,7,false,Canada,CA,58860,-73.57396241982372,45.50087293605081,Uniglobe Voyage Lexus,4c9280ca332c3704c2c58864,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,Montréal,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461943867,7,105,575,false,Canada,CA,64747,-123.07818881484471,49.17404782425434,OpenRoad Lexus Richmond,4df0eb5fd22d43368719a13e,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Richmond,BC,true,V6V 2M6,http://www.jpautogroup.com,Richmond Auto Mall,,,5569ef26a7c8896abe7bde57,,,,,,
v-1461943867,1,3,5,false,Canada,CA,45700,-123.37258641907684,48.44428793946441,Jim Pattinson Lexus Toyota,54e8c0bb498ea96fc76a2b92,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Victoria,BC,true,V8T 4N4,http://www.jpautogroup.com,Burnside,,,5569ef26a7c8896abe7bde57,,,,,,
v-1461943867,0,81,160,true,Canada,CA,45728,-123.37133646011353,48.44456117711006,Jim Pattison Toyota Victoria,4b92f585f964a520802a34e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Victoria,BC,true,V7P 3R8,http://www.regencyauto.com,Finlayson Street,,,556f3b89bd6a8104863bd8d3,,,,,,
v-1461943867,,14,28,true,Canada,CA,75412,-123.098065,49.316088,Jim Pattison Lexus Northshore,4d13a77ce3b5224b93669143,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,North Vancouver,BC,true,V6J 5A5,http://www.regencyauto.com,West 6th,,,556f3b89bd6a8104863bd8d3,,,,,,
v-1461943867,,12,24,false,Canada,CA,61544,-123.139615,49.174344,Richmond Lexus,4bd8e5c70115c9b6e6d47580,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,Richmond,BC,true,V6A 2K9,,Thorton,,,,,,,,,
v-1461943867,,18,23,false,Canada,CA,75397,-123.098065,49.315916,Lexus,4bdc98f92a3a0f476993b3b6,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,North Vancouver,BC,true,,,,,,,,,,,,
v-1461943867,,87,487,true,Canada,CA,68909,-123.14546227455138,49.26608231730073,Regency Lexus,4cf55dc86195721e231657c1,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Vancouver,BC,true,,,,,,,,,,,,
v-1461943867,,42,287,true,Canada,CA,71953,-123.09084045255152,49.27209662824801,Regency Lexus,4d430b19946af04db7190a77,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Vancouver,BC,true,,,,,,,,,,,,
v-1461943867,,44,128,false,Canada,CA,85459,-122.83736704588262,49.276812073642574,OpenRoad Lexus Port Moody,4cf94770c671721e0949b618,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Port Moody,BC,,,,,,,,,,,,,
v-1461943867,3,12,30,true,Canada,CA,48975,-73.34139452616803,45.57891045445946,Park Avenue Lexus,4c977e9bbc279c74563c6f53,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Sainte-Julie,QC,true,J3E 3R6,http://www.lexusgabriel.com,Grand-allée,,,,,,,,,
v-1461943867,4,37,54,false,Canada,CA,56055,-73.65940625159756,45.51404860581956,Lexus Gabriel,4d7e407887003704f4846d99,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Saint-Laurent,QC,true,H4N 3C2,,Peel,,,,,,,,,
v-1461943867,1,18,53,false,Canada,CA,43248,-73.4655978677642,45.4788976457062,Lexus Prestige,4c58230c15a39c74b6963eb9,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Brossard,QC,true,J4W 1M6,,6th avenue,,,,,,,,,
v-1461943867,1,14,40,false,Canada,CA,63363,-73.83194142419376,45.46662729718117,Spinelli Lexus Pointe Claire,4de8ee23b0fbcb7c9acf2a79,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Montreal,PQ,true,H9R 1A7,,,,,,,,,,,
v-1461943867,1,5,7,false,Canada,CA,43120,-73.44924925423531,45.4852346475175,Bar Lexus,50e7ccbee4b05301c780fa31,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,Bars,Bar,4bf58dd8d48988d116941735,Saint-Hubert,QC,true,H7T 2W3,,,,,,,,,,,
v-1461943867,1,14,17,false,Canada,CA,65881,-73.76298888826702,45.56591705650835,Lexus Laval,4bf14f29ead3c928a42979ef,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Laval,QC,true,H8S 2K9,,,,,,,,,,,
v-1461943867,0,5,7,false,Canada,CA,50405,-73.57396241982372,45.50087293605081,Uniglobe Voyage Lexus,4c9280ca332c3704c2c58864,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,Montréal,QC,true,,,,,,,,,,,,
v-1461943867,,6,8,true,Canada,CA,59699,-73.66837175908611,45.55361087493876,Spinelli Lexus Lachine,4d059a6ceb582c0f0f227553,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Lachine,,,,,,,,,,,,,,
v-1461943867,1,86,186,true,Canada,CA,22079,-113.6160720463522,53.5603130467858,Lexus of Edmonton,4b912e29f964a52080a833e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Edmonton,AB,true,T5S 2X1,http://www.lexusofedmonton.ca,,,52316158,,,,,,,
v-1461943867,0,26,39,false,Canada,CA,33924,-113.49013392883475,53.42574547678911,Lexus South Pointe,51489981e4b03c1c5770121c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Edmonton,AB,true,T6X 0S8,,,,,,,,,,,
v-1461943867,1,26,39,false,Canada,CA,18745,-113.49013392883475,53.42574547678911,Lexus South Pointe,51489981e4b03c1c5770121c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Edmonton,AB,true,T6X 0S8,http://www.lexusofedmonton.ca,,,52316158,,,,,,,
v-1461943867,,86,186,true,Canada,CA,33809,-113.6160720463522,53.5603130467858,Lexus of Edmonton,4b912e29f964a52080a833e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Edmonton,AB,true,T5S 2X1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461943867,1,71,196,true,Canada,CA,47894,-79.44703102111816,43.908421011962936,Lexus of Richmond Hill,4bbcc139a8cf76b096e6b0fd,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Richmond Hill,ON,true,L4E 3N7,http://www.lexusrh.com,at Gamble Rd.,,42815897,568c4f8e498ec8e3dff565dd,,,,,,
v-1461943867,2,128,244,false,Canada,CA,45935,-79.3491326362128,43.71855197142065,Lexus On The Park,4b994644f964a5206a6f35e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Toronto,ON,true,M3C 2J7,http://www.lexusonthepark.ca,at Eglinton Ave. E,,92127826,,,,,,,
v-1461943867,6,34,109,false,Canada,CA,34951,-79.24154390237265,43.782683479227025,Lexus Canada,4c488b801ddec92897eea032,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,Toronto,ON,true,L3R 1G9,http://www.dvnlexus.com,btwn Woodbine& Victoria Park Ave.,,91440561,,,,,,,
v-1461943867,1,182,1165,false,Canada,CA,41466,-79.34577735130179,43.81511130003153,Don Valley North Lexus,4bd1be6f9854d13ab312fa4d,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Markham,ON,true,M6N 1K8,http://www.kenshawlexus.com,Runnymede Rd,,75162923,,,,,,,
v-1461943867,3,58,120,false,Canada,CA,49882,-79.35701982865113,43.66146083090424,Lexus Downtown,4f073822e4b0aa2dc50f8015,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Toronto,ON,true,M6N 1K8,http://www.kenshaw.com,at Runnymede Rd.,,,,,,,,,
v-1461943867,2,2,2,true,Canada,CA,57690,-79.47899311015776,43.67009970401227,Ken Shaw Lexus,53e38acd498e23caea68cb8b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Toronto,ON,true,14226,http://www.northtownlexus.com,at Getzville Rd.,,,,,,,,,
v-1461943867,2,63,114,true,Canada,CA,57720,-79.479292,43.669932,Ken Shaw Toyota Scion,4afb522bf964a520ec1c22e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Toronto,ON,true,L6S 5X6,http://www.northwestlexus.com,Lake St. & YMCA Dr.,,,,,,,,,
v-1461943867,1,118,335,true,United States,US,104893,-78.79111896760759,42.97869040542814,Northtown Lexus,4e14793ca809548274abf384,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Amherst,NY,true,L5L,,,,,,,,,,,
v-1461943867,,46,112,true,Canada,CA,71658,-79.705186,43.736267,Northwest Lexus,4bf6e0edb182c9b62aad745a,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Brampton,ON,true,L4N 9E8,,,,,,,,,,,
v-1461943867,,8,9,false,Canada,CA,81585,-79.73357667541175,43.55995476306546,Lexus Booth Auto Show,4d5d9ee3241a721e56dfe32e,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_,Entertainment,General Entertainment,General Entertainment,4bf58dd8d48988d1f1931735,Mississauga,ON,true,L2R,,,,,,,,,,,
v-1461943867,,81,220,false,Canada,CA,79260,-79.675861,43.531689,Erin Park Lexus,4be85e4dc5220f4764a7a9ca,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Barrie,ON,true,,,,,,,,,,,,
v-1461943867,,4,12,false,Canada,CA,82484,-79.71025228500366,44.32955831484278,Lexus of Barrie,4f16fd01d5fb04999ed0c939,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Oakville,ON,true,,,,,,,,,,,,
v-1461943867,,42,161,false,Canada,CA,91124,-79.73426132258498,43.40918875494086,Lexus of Oakville,4ba8f07ef964a520fafb39e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Oakville,ON,true,,,,,,,,,,,,
v-1461943867,,2,2,false,Canada,CA,85689,-79.69146901804496,43.44855885689155,Oakville Lexus,4c96ad5772dd224b7596ae91,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,St. Catharines,ON,,,,,,,,,,,,,
v-1461943867,,36,112,false,Canada,CA,88544,-79.25076718192497,43.17951695743493,Performance Lexus-Toyota,4c6fefc7d7fab1f7bec15cc9,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,,,,,,,,,,,,,,,
v-1461943867,2,42,161,false,Canada,CA,21513,-79.73426132258498,43.40918875494086,Lexus of Oakville,4ba8f07ef964a520fafb39e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Oakville,ON,true,L5L,http://www.lexusrh.com,at Gamble Rd.,,42815897,568c4f8e498ec8e3dff565dd,,,,,,
v-1461943867,1,2,2,false,Canada,CA,25459,-79.69146901804496,43.44855885689155,Oakville Lexus,4c96ad5772dd224b7596ae91,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Oakville,ON,true,L4E 3N7,http://www.lexusonthepark.ca,Lake St. & YMCA Dr.,,92127826,,,,,,,
v-1461943867,1,81,220,false,Canada,CA,34698,-79.675861,43.531689,Erin Park Lexus,4be85e4dc5220f4764a7a9ca,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Mississauga,ON,true,L2R,http://www.northtownlexus.com,at Eglinton Ave. E,,34852477,,,,,,,
v-1461943867,2,8,9,false,Canada,CA,38090,-79.73357667541175,43.55995476306546,Lexus Booth Auto Show,4d5d9ee3241a721e56dfe32e,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_,Entertainment,General Entertainment,General Entertainment,4bf58dd8d48988d1f1931735,Richmond Hill,ON,true,M3C 2J7,http://www.kenshawlexus.com,at Getzville Rd.,,75162923,,,,,,,
v-1461943867,3,71,196,true,Canada,CA,78904,-79.44703102111816,43.908421011962936,Lexus of Richmond Hill,4bbcc139a8cf76b096e6b0fd,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,St. Catharines,ON,true,14226,http://www.heffner.ca,Runnymede Rd,,91440561,,,,,,,
v-1461943867,1,36,112,false,Canada,CA,35121,-79.25076718192497,43.17951695743493,Performance Lexus-Toyota,4c6fefc7d7fab1f7bec15cc9,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Toronto,ON,true,M6N 1K8,http://www.northwestlexus.com,at Runnymede Rd.,,,,,,,,,
v-1461943867,7,128,244,false,Canada,CA,61599,-79.3491326362128,43.71855197142065,Lexus On The Park,4b994644f964a5206a6f35e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Amherst,NY,true,N2A 1B1,http://www.kenshaw.com,btwn Woodbine& Victoria Park Ave.,,,,,,,,,
v-1461943867,2,118,335,true,United States,US,77081,-78.79111896760759,42.97869040542814,Northtown Lexus,4e14793ca809548274abf384,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Toronto,ON,true,L6S 5X6,http://www.dvnlexus.com,,,,,,,,,,
v-1461943867,1,58,120,false,Canada,CA,55646,-79.35701982865113,43.66146083090424,Lexus Downtown,4f073822e4b0aa2dc50f8015,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Toronto,ON,true,M6N 1K8,,,,,,,,,,,
v-1461943867,2,2,2,true,Canada,CA,52672,-79.47899311015776,43.67009970401227,Ken Shaw Lexus,53e38acd498e23caea68cb8b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Cambridge,ON,true,14203,,,,,,,,,,,
v-1461943867,6,22,670,false,Canada,CA,60024,-80.37016306269201,43.41651810859746,TMMC Lexus Plant,519be85a498e5dbd9cfdb03d,true,.png,https://ss3.4sqi.net/img/categories_v2/building/factory_,Factory,Factories,Factory,4eb1bea83b7b6f98df247e06,Kitchener,ON,true,L3R 1G9,,,,,,,,,,,
v-1461943867,,173,1157,true,Canada,CA,64841,-80.42846202850342,43.426899746672966,Heffner Toyota Lexus,4b92c14bf964a520b41834e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Brampton,ON,true,,,,,,,,,,,,
v-1461943867,,46,112,true,Canada,CA,57506,-79.705186,43.736267,Northwest Lexus,4bf6e0edb182c9b62aad745a,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Toronto,ON,true,,,,,,,,,,,,
v-1461943867,,63,114,true,Canada,CA,52647,-79.479292,43.669932,Ken Shaw Toyota Scion,4afb522bf964a520ec1c22e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Toronto,ON,true,,,,,,,,,,,,
v-1461943867,,34,109,false,Canada,CA,71950,-79.24154390237265,43.782683479227025,Lexus Canada,4c488b801ddec92897eea032,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,Kitchener,ON,,,,,,,,,,,,,
v-1461943867,,5,22,false,Canada,CA,65093,-80.427934,43.434269,Toyota Lexus,4e0a2bb4d4c03ae0b9dcc65a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/default_,American,American Restaurants,American Restaurant,4bf58dd8d48988d14e941735,Buffalo,NY,,,,,,,,,,,,,
v-1461943867,,181,406,false,United States,US,75740,-78.87706271280089,42.8755702202972,The Lexus Club,52572587498e103bdb64dcab,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Markham,ON,,,,,,,,,,,,,
v-1461943867,,182,1165,false,Canada,CA,71530,-79.34577735130179,43.81511130003153,Don Valley North Lexus,4bd1be6f9854d13ab312fa4d,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461943867,4,98,723,true,United States,US,71982,-83.00097942352295,42.627533359263175,Meade Lexus of Lakeside,4c37100d3849c9285afbbcb1,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Utica,MI,true,48315,http://www.lexusoflakeside.com,W Twelve Mile Rd.,,137692302,5568ec3fa7c8a9cf8ec381c7,,,,,,
v-1461943867,16,157,468,true,United States,US,92925,-83.2966661453247,42.496965,Meade Lexus of Southfield,4b1ec0ccf964a520fa1e24e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Southfield,MI,true,48034,http://www.lexusofsouthfield.com,Level 1,,137692305,5568ec3fa7c8a9cf8ec381c7,,,,,,
v-1461943867,2,12,42,false,Canada,CA,63103,-82.9244954440034,42.317016579669136,Eastway Toyota Lexus,4c8f99121992a1cdcd33e7fb,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Windsor,ON,true,48315,http://www.metrolexus.com/#B2Lq4,,,55023544,,,,,,,
v-1461943867,1,1,2,false,United States,US,71167,-82.99420236869642,42.619240647477135,Meade Lexus "It's Your Turn" Certified Pre-Owned Sales Event,517ac112e4b0583090f59ad8,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Utica,MI,true,44135,http://www.nba.com/cavaliers/premium/platinum-lounge,,,,,,,,,,
v-1461943867,5,190,949,true,United States,US,115748,-81.787603,41.41989,Metro Lexus,4c53376872cf0f47286881d2,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,Cleveland,OH,true,44115,,,,,,,,,,,
v-1461943867,2,57,176,false,United States,US,93129,-83.27392101287842,42.61457010399976,Lexus Medical Building,4c2a41d88abca593e463fe1f,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,Pontiac,MI,true,,,,,,,,,,,,
v-1461943867,0,24,160,false,Canada,CA,93867,-81.263213,42.936363,Lexus Of London,4be5d4462457a5930214ac15,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,London,ON,true,,,,,,,,,,,,
v-1461943867,,95,244,false,United States,US,110232,-81.6889500617981,41.49662106775048,Lexus Lounge & Suites,4b6a0b5ff964a520dcc32be3,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/default_,Lounge,Lounges,Lounge,4bf58dd8d48988d121941735,Cleveland,OH,,,,,,,,,,,,,
v-1461943867,1,15,19,false,Canada,CA,112939,-71.27323354552955,46.832542675725506,Automobile Boulevard Lexus,4c2b71c52219c9285694a448,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,Québec,QC,true,G1M 3G2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461943867,1,22,670,false,Canada,CA,14035,-80.37016306269201,43.41651810859746,TMMC Lexus Plant,519be85a498e5dbd9cfdb03d,true,.png,https://ss3.4sqi.net/img/categories_v2/building/factory_,Factory,Factories,Factory,4eb1bea83b7b6f98df247e06,Cambridge,ON,true,N2A 1B1,http://www.heffner.ca,at Gamble Rd.,,34852477,568c4f8e498ec8e3dff565dd,,,,,,
