referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,allowMenuUrlEdit,location.city,location.state,location.postalCode,url,location.crossStreet,venuePage.id,storeId,menu.externalUrl,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type
v-1461333071,,1,1,false,United Kingdom,GB,80086,-2.250667,51.8684,hell on earth,5423bf59498e74a6c8bff457,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_,Music Venue,Music Venues,Music Venue,4bf58dd8d48988d1e5931735,,,,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,74382,-0.0923739,51.5023339,Resonance FM, The DeXter Bentley HelloGoodbye Show,570df79bcd102380b85186cf,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,,,,,,,,,,,,,
v-1461333071,,5,13,false,United Kingdom,GB,87841,-0.1838391311347174,51.168875227389044,Hookwood Memorial Hall,4ee4aa02d3e34ebcf009e81d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/deli_,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735,,,,,,,,,,,,,,
v-1461333071,,2,20,true,United Kingdom,GB,103107,-2.5742537999999513,51.4953195,Hello Deli,55ca18be498e8bf31b8a3214,true,.png,https://ss3.4sqi.net/img/categories_v2/building/religious_shrine_,Shrine,Shrines,Shrine,4eb1d80a4b900d56c88a45ff,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,93382,0.19954949617385864,51.520450592041016,Hell-on-earth,5091756ce4b021bb22358f09,true,.png,https://ss3.4sqi.net/img/categories_v2/food/cafe_,Café,Cafés,Café,4bf58dd8d48988d16d941735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,105469,-2.5927090644836426,51.45491614198447,Hello Cocoa,5580d347498e50a8151b4089,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,105658,-2.594975,51.453661,Hello Charlie,4d4159ddc1d4721e24aa18c7,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/design_,Design,Design Studios,Design Studio,4bf58dd8d48988d1f4941735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,106830,-2.609557641990882,51.44709996089366,Hello Blue,4ffac46de4b0fe7c228db601,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Driving School,Driving Schools,Driving School,52e81612bcbc57f1066b7a42,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,119876,-1.8703901767730713,50.73111097963459,Hello Driving School,503d1cf1b0ed55adf5e5de2e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/default_,Bistro,Bistros,Bistro,52e81612bcbc57f1066b79f1,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,132932,-2.122643,50.684502,Hello Fresh Time,56a27af9498ecca51e612c80,,,,,,,,,,,,,,,,,,,,,
v-1461333071,0,4,5,false,United Kingdom,GB,28490,-0.8136856555938721,53.071584707803446,Hello Shanghai,4c3371a866e40f470a03c88b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese,Chinese Restaurants,Chinese Restaurant,4bf58dd8d48988d145941735,true,Newark on Trent,Nottinghamshire,NG24 4BQ,,,,,,,,,,
v-1461333071,,2,2,false,United Kingdom,GB,50384,-0.060359349781661645,53.56851848762255,Hello,4faa591fe4b04f61e2bbfc6e,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/resort_,Resort,Resorts,Resort,4bf58dd8d48988d12f951735,true,Sheffield,,HU 6 0,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,54291,-1.125571,52.929223,Hello Gorgeous,4bc079b44cdfc9b683df9221,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics,Cosmetics Shops,Cosmetics Shop,4bf58dd8d48988d10c951735,true,,,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,75507,-1.508052,53.361324,Hello, Dan.,4e7a7392775b50c568d2d0d9,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/arcade_,Arcade,Arcades,Arcade,4bf58dd8d48988d1e1931735,true,,,,,,,,,,,,,
v-1461333071,,2,2,false,United Kingdom,GB,71214,-0.391039,53.809504,Hellooo,4dc7d6e51f6ef43b8a4e146b,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/busstation_,Bus,Bus Lines,Bus Line,4bf58dd8d48988d12b951735,,,,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,110997,-1.499535867092926,52.41624695083813,Hello Chicken,53b1c3c8498e36e52867068c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Fast Food,Fast Food Restaurants,Fast Food Restaurant,4bf58dd8d48988d16e941735,,,,,,,,,,,,,,
v-1461333071,,2,2,false,United Kingdom,GB,112086,-1.5099242,52.4087964,Hello chicken,50b274b8e4b0df437195fb5e,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,115905,-1.933522,53.690585,Claude Hellowell Ltd,4c907e600b9e37041a19685e,,,,,,,,,,,,,,,,,,,,,
v-1461333071,0,2,3,false,United Kingdom,GB,2188,-5.8990468615882445,54.5845404883488,Hello Beijing,50e32e10e4b06fa9adaed625,true,.png,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese,Chinese Restaurants,Chinese Restaurant,4bf58dd8d48988d145941735,true,,,,,,,,,,,,,
v-1461333071,,3,18,false,United Kingdom,GB,56029,-6.768719204594822,54.49514140447191,hello dolly,5276342f498edf71b9049964,true,.png,https://ss3.4sqi.net/img/categories_v2/food/asian_,Asian,Asian Restaurants,Asian Restaurant,4bf58dd8d48988d142941735,true,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461333071,0,1,4,false,United Kingdom,GB,27191,-1.8874911162939334,52.30204730080983,hello there Computers,51028a8be4b0a25f8662aa83,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/default_,Shop,Miscellaneous Shops,Miscellaneous Shop,4bf58dd8d48988d1ff941735,true,Bristol,Bristol,BS7 0BE,http://www.hellodelibristol.co.uk,,136946909,,,,,,,
v-1461333071,,2,7,false,United Kingdom,GB,36913,-2.250667,51.8684,hell on earth,5423bf59498e74a6c8bff457,true,.png,https://ss3.4sqi.net/img/categories_v2/building/apartment_,Residential,Residential Buildings (Apartments / Condos),Residential Building (Apartment / Condo),4d954b06a243a5684965b473,true,Bath and North East Somerset,Bath and North East Somerset,CF6 4 1,,,,,,,,,,
v-1461333071,,2,2,false,United Kingdom,GB,56465,-1.499535867092926,52.41624695083813,Hello Chicken,53b1c3c8498e36e52867068c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Fast Food,Fast Food Restaurants,Fast Food Restaurant,4bf58dd8d48988d16e941735,true,Penarth,Cardiff,CF10 1de,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,55478,-1.5099242,52.4087964,Hello chicken,50b274b8e4b0df437195fb5e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/deli_,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735,true,Butetown,,,,,,,,,,,,
v-1461333071,,5,13,true,United Kingdom,GB,81551,-2.5742537999999513,51.4953195,Hello Deli,55ca18be498e8bf31b8a3214,true,.png,https://ss3.4sqi.net/img/categories_v2/food/cafe_,Café,Cafés,Café,4bf58dd8d48988d16d941735,true,,,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,86227,-2.5927090644836426,51.45491614198447,Hello Cocoa,5580d347498e50a8151b4089,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/design_,Design,Design Studios,Design Studio,4bf58dd8d48988d1f4941735,true,,,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,87386,-2.609557641990882,51.44709996089366,Hello Blue,4ffac46de4b0fe7c228db601,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,true,,,,,,,,,,,,,
v-1461333071,,1,5,false,United Kingdom,GB,86404,-2.594975,51.453661,Hello Charlie,4d4159ddc1d4721e24aa18c7,true,.png,https://ss3.4sqi.net/img/categories_v2/education/academicbuilding_,Academic Building,College Academic Buildings,College Academic Building,4bf58dd8d48988d198941735,,,,,,,,,,,,,,
v-1461333071,,3,15,false,United Kingdom,GB,82691,-1.26414,51.771995,#hellonearth,5334cf8d498e725e04c44f15,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Advertising Agency,Advertising Agencies,Advertising Agency,52e81612bcbc57f1066b7a3d,,,,,,,,,,,,,,
v-1461333071,,3,7,false,United Kingdom,GB,102470,-3.168658,51.475319,Hello Starling,5396fe46498e14bd1caf126f,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/hookahbar_,Hookah Bar,Hookah Bars,Hookah Bar,4bf58dd8d48988d119941735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,87986,-2.1294589,52.9870053,Happy Helloween,5093a19ae4b0f17ed46cdcb8,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics,Cosmetics Shops,Cosmetics Shop,4bf58dd8d48988d10c951735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,105900,-3.17463486,51.43949057,Hello Gorgeous!,4c1268c57f7f2d7f8338dd68,,,,,,,,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,102848,-3.180734,51.476868,Hell On Earth,4bd0a66c046076b020697071,,,,,,,,,,,,,,,,,,,,,
v-1461333071,0,1,4,false,United Kingdom,GB,19868,-1.8874911162939334,52.30204730080983,hello there Computers,51028a8be4b0a25f8662aa83,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/default_,Shop,Miscellaneous Shops,Miscellaneous Shop,4bf58dd8d48988d1ff941735,true,Newark on Trent,Nottinghamshire,NG24 4BQ,,,,,,,,,,
v-1461333071,,2,2,false,United Kingdom,GB,28738,-1.499535867092926,52.41624695083813,Hello Chicken,53b1c3c8498e36e52867068c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Fast Food,Fast Food Restaurants,Fast Food Restaurant,4bf58dd8d48988d16e941735,true,Sheffield,,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,28279,-1.5099242,52.4087964,Hello chicken,50b274b8e4b0df437195fb5e,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics,Cosmetics Shops,Cosmetics Shop,4bf58dd8d48988d10c951735,true,,,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,72801,-1.125571,52.929223,Hello Gorgeous,4bc079b44cdfc9b683df9221,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/hookahbar_,Hookah Bar,Hookah Bars,Hookah Bar,4bf58dd8d48988d119941735,true,,,,,,,,,,,,,
v-1461333071,,2,7,false,United Kingdom,GB,58345,-2.1294589,52.9870053,Happy Helloween,5093a19ae4b0f17ed46cdcb8,true,.png,https://ss3.4sqi.net/img/categories_v2/building/apartment_,Residential,Residential Buildings (Apartments / Condos),Residential Building (Apartment / Condo),4d954b06a243a5684965b473,true,,,,,,,,,,,,,
v-1461333071,,4,5,false,United Kingdom,GB,71944,-2.250667,51.8684,hell on earth,5423bf59498e74a6c8bff457,true,.png,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese,Chinese Restaurants,Chinese Restaurant,4bf58dd8d48988d145941735,,,,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,98928,-0.8136856555938721,53.071584707803446,Hello Shanghai,4c3371a866e40f470a03c88b,true,.png,https://ss3.4sqi.net/img/categories_v2/education/academicbuilding_,Academic Building,College Academic Buildings,College Academic Building,4bf58dd8d48988d198941735,,,,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,90331,-1.26414,51.771995,#hellonearth,5334cf8d498e725e04c44f15,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/arcade_,Arcade,Arcades,Arcade,4bf58dd8d48988d1e1931735,,,,,,,,,,,,,,
v-1461333071,,2,2,false,United Kingdom,GB,101748,-1.508052,53.361324,Hello, Dan.,4e7a7392775b50c568d2d0d9,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,134770,-1.933522,53.690585,Claude Hellowell Ltd,4c907e600b9e37041a19685e,,,,,,,,,,,,,,,,,,,,,
v-1461333071,0,7,7,false,United Kingdom,GB,38047,-1.8703901767730713,50.73111097963459,Hello Driving School,503d1cf1b0ed55adf5e5de2e,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Driving School,Driving Schools,Driving School,52e81612bcbc57f1066b7a42,true,Bournemouth,Dorset,BH8 8UH,http://www.hellodelibristol.co.uk,,136946909,,,,,,,
v-1461333071,,2,20,false,United Kingdom,GB,38405,-1.3039428524285341,50.9231781465305,Hello Kitchen,5366820f498e7fb0e451f6c7,true,.png,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese,Chinese Restaurants,Chinese Restaurant,4bf58dd8d48988d145941735,true,Bath and North East Somerset,Bath and North East Somerset,BS7 0BE,,,,,,,,,,
v-1461333071,,5,13,false,United Kingdom,GB,48529,-2.122643,50.684502,Hello Fresh Time,56a27af9498ecca51e612c80,true,.png,https://ss3.4sqi.net/img/categories_v2/food/default_,Bistro,Bistros,Bistro,52e81612bcbc57f1066b79f1,true,Bristol,Bristol,CF6 4 1,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,70304,-2.609557641990882,51.44709996089366,Hello Blue,4ffac46de4b0fe7c228db601,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/design_,Design,Design Studios,Design Studio,4bf58dd8d48988d1f4941735,true,Penarth,,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,69892,-2.5927090644836426,51.45491614198447,Hello Cocoa,5580d347498e50a8151b4089,true,.png,https://ss3.4sqi.net/img/categories_v2/food/cafe_,Café,Cafés,Café,4bf58dd8d48988d16d941735,true,,,,,,,,,,,,,
v-1461333071,,2,7,false,United Kingdom,GB,69932,-2.594975,51.453661,Hello Charlie,4d4159ddc1d4721e24aa18c7,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,true,,,,,,,,,,,,,
v-1461333071,,3,15,true,United Kingdom,GB,71747,-2.5742537999999513,51.4953195,Hello Deli,55ca18be498e8bf31b8a3214,true,.png,https://ss3.4sqi.net/img/categories_v2/food/deli_,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,86546,-1.26414,51.771995,#hellonearth,5334cf8d498e725e04c44f15,true,.png,https://ss3.4sqi.net/img/categories_v2/education/academicbuilding_,Academic Building,College Academic Buildings,College Academic Building,4bf58dd8d48988d198941735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,94210,-2.250667,51.8684,hell on earth,5423bf59498e74a6c8bff457,true,.png,https://ss3.4sqi.net/img/categories_v2/building/apartment_,Residential,Residential Buildings (Apartments / Condos),Residential Building (Apartment / Condo),4d954b06a243a5684965b473,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,104227,-3.17463486,51.43949057,Hello Gorgeous!,4c1268c57f7f2d7f8338dd68,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics,Cosmetics Shops,Cosmetics Shop,4bf58dd8d48988d10c951735,,,,,,,,,,,,,,
v-1461333071,1,5,52,false,United Kingdom,GB,17557,-1.588636469031119,55.01896267410839,Activ Technology,518101ea498e72610e38c033,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,Newcastle,,NE12 8EW,http://helloactiv.co.uk,Balliol Business Park West,,,,,,,,
v-1461333071,0,2,2,false,United Kingdom,GB,2048,-1.499535867092926,52.41624695083813,Hello Chicken,53b1c3c8498e36e52867068c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Fast Food,Fast Food Restaurants,Fast Food Restaurant,4bf58dd8d48988d16e941735,true,Newark on Trent,Nottinghamshire,NG24 4BQ,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,2983,-1.5099242,52.4087964,Hello chicken,50b274b8e4b0df437195fb5e,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/default_,Shop,Miscellaneous Shops,Miscellaneous Shop,4bf58dd8d48988d1ff941735,true,Sheffield,,,,,,,,,,,,
v-1461333071,,1,4,false,United Kingdom,GB,31271,-1.8874911162939334,52.30204730080983,hello there Computers,51028a8be4b0a25f8662aa83,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics,Cosmetics Shops,Cosmetics Shop,4bf58dd8d48988d10c951735,true,,,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,61267,-1.125571,52.929223,Hello Gorgeous,4bc079b44cdfc9b683df9221,true,.png,https://ss3.4sqi.net/img/categories_v2/education/academicbuilding_,Academic Building,College Academic Buildings,College Academic Building,4bf58dd8d48988d198941735,true,,,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,73496,-1.26414,51.771995,#hellonearth,5334cf8d498e725e04c44f15,true,.png,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese,Chinese Restaurants,Chinese Restaurant,4bf58dd8d48988d145941735,true,,,,,,,,,,,,,
v-1461333071,,4,5,false,United Kingdom,GB,84953,-0.8136856555938721,53.071584707803446,Hello Shanghai,4c3371a866e40f470a03c88b,true,.png,https://ss3.4sqi.net/img/categories_v2/building/apartment_,Residential,Residential Buildings (Apartments / Condos),Residential Building (Apartment / Condo),4d954b06a243a5684965b473,,,,,,,,,,,,,,
v-1461333071,,2,7,false,United Kingdom,GB,81328,-2.250667,51.8684,hell on earth,5423bf59498e74a6c8bff457,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/hookahbar_,Hookah Bar,Hookah Bars,Hookah Bar,4bf58dd8d48988d119941735,,,,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,77217,-2.1294589,52.9870053,Happy Helloween,5093a19ae4b0f17ed46cdcb8,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/arcade_,Arcade,Arcades,Arcade,4bf58dd8d48988d1e1931735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,104818,-1.508052,53.361324,Hello, Dan.,4e7a7392775b50c568d2d0d9,,,,,,,,,,,,,,,,,,,,,
v-1461333071,0,5,13,false,United Kingdom,GB,17803,-2.609557641990882,51.44709996089366,Hello Blue,4ffac46de4b0fe7c228db601,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/design_,Design,Design Studios,Design Studio,4bf58dd8d48988d1f4941735,true,Bath and North East Somerset,Bath and North East Somerset,BS7 0BE,http://www.hellodelibristol.co.uk,,136946909,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,17065,-2.5927090644836426,51.45491614198447,Hello Cocoa,5580d347498e50a8151b4089,true,.png,https://ss3.4sqi.net/img/categories_v2/food/cafe_,Café,Cafés,Café,4bf58dd8d48988d16d941735,true,Bristol,Bristol,CF6 4 1,,,,,,,,,,
v-1461333071,,3,15,false,United Kingdom,GB,17149,-2.594975,51.453661,Hello Charlie,4d4159ddc1d4721e24aa18c7,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,true,Penarth,Cardiff,CF10 1de,,,,,,,,,,
v-1461333071,,1,5,true,United Kingdom,GB,18392,-2.5742537999999513,51.4953195,Hello Deli,55ca18be498e8bf31b8a3214,true,.png,https://ss3.4sqi.net/img/categories_v2/food/deli_,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735,true,Butetown,Dorset,BH8 8UH,,,,,,,,,,
v-1461333071,,2,7,false,United Kingdom,GB,56134,-3.17463486,51.43949057,Hello Gorgeous!,4c1268c57f7f2d7f8338dd68,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics,Cosmetics Shops,Cosmetics Shop,4bf58dd8d48988d10c951735,true,Bournemouth,,,,,,,,,,,,
v-1461333071,,3,7,false,United Kingdom,GB,56234,-3.168658,51.475319,Hello Starling,5396fe46498e14bd1caf126f,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Advertising Agency,Advertising Agencies,Advertising Agency,52e81612bcbc57f1066b7a3d,true,,,,,,,,,,,,,
v-1461333071,,2,20,false,United Kingdom,GB,53889,-2.250667,51.8684,hell on earth,5423bf59498e74a6c8bff457,true,.png,https://ss3.4sqi.net/img/categories_v2/building/apartment_,Residential,Residential Buildings (Apartments / Condos),Residential Building (Apartment / Condo),4d954b06a243a5684965b473,true,,,,,,,,,,,,,
v-1461333071,,7,7,false,United Kingdom,GB,57088,-3.180734,51.476868,Hell On Earth,4bd0a66c046076b020697071,true,.png,https://ss3.4sqi.net/img/categories_v2/food/default_,Bistro,Bistros,Bistro,52e81612bcbc57f1066b79f1,,,,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,80421,-2.122643,50.684502,Hello Fresh Time,56a27af9498ecca51e612c80,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Driving School,Driving Schools,Driving School,52e81612bcbc57f1066b7a42,,,,,,,,,,,,,,
v-1461333071,,1,4,false,United Kingdom,GB,81249,-1.8703901767730713,50.73111097963459,Hello Driving School,503d1cf1b0ed55adf5e5de2e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese,Chinese Restaurants,Chinese Restaurant,4bf58dd8d48988d145941735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,90775,-1.3039428524285341,50.9231781465305,Hello Kitchen,5366820f498e7fb0e451f6c7,true,.png,https://ss3.4sqi.net/img/categories_v2/education/academicbuilding_,Academic Building,College Academic Buildings,College Academic Building,4bf58dd8d48988d198941735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,87520,-1.26414,51.771995,#hellonearth,5334cf8d498e725e04c44f15,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/default_,Shop,Miscellaneous Shops,Miscellaneous Shop,4bf58dd8d48988d1ff941735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,106812,-1.8874911162939334,52.30204730080983,hello there Computers,51028a8be4b0a25f8662aa83,,,,,,,,,,,,,,,,,,,,,
v-1461333071,1,1,1,false,United Kingdom,GB,37701,-1.508052,53.361324,Hello, Dan.,4e7a7392775b50c568d2d0d9,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/arcade_,Arcade,Arcades,Arcade,4bf58dd8d48988d1e1931735,true,Sheffield,Lancashire,M22 8AY,http://www.hellobaby4dscan.co.uk,Davies street,100537436,,http://www.hellopizzaonline.com/home/index.php,http://www.hellopizzaonline.com/home/index.php,http://www.hellopizzaonline.com/home/index.php,View Menu,Menu,Menu
v-1461333071,2,2,2,false,United Kingdom,GB,27933,-1.933522,53.690585,Claude Hellowell Ltd,4c907e600b9e37041a19685e,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,true,Lancashire,Nottinghamshire,NG24 4BQ,http://www.hellopizzaonline.com/home/index.php,,,,,,,,,
v-1461333071,1,23,76,false,United Kingdom,GB,54985,-2.254349141072041,53.47913107085305,Hello Hub,54666099498e9e9b9005c9bb,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_,Coworking Space,Coworking Spaces,Coworking Space,4bf58dd8d48988d174941735,true,Newark on Trent,Blackpool,HU 6 0,,,,,,,,,,
v-1461333071,4,24,38,false,United Kingdom,GB,59307,-2.345713562269029,53.50523732434143,Hello Hotel,505dce78e4b012e2dc47e37e,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Hotel,Hotels,Hotel,4bf58dd8d48988d1fa931735,true,St. Helens,Liverpool,WA9 5NX,,,,,,,,,,
v-1461333071,0,2,3,false,United Kingdom,GB,60343,-2.265694141387939,53.396253001331004,Hello Driving School,50dbcc44e0e26b861db9d08b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Driving School,Driving Schools,Driving School,52e81612bcbc57f1066b7a42,true,Blackpool,Blackpool,L7 2RG,,,,,,,,,,
v-1461333071,,4,14,false,United Kingdom,GB,60349,-2.4239384076781145,53.73779217398355,Hell on earth aka work,4e831fef6c250277a8d68eab,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Professional,Professional & Other Places,Professional & Other Places,4d4b7105d754a06375d81259,true,Liverpool,Liverpool,L 2 5,,,,,,,,,,
v-1461333071,,4,5,false,United Kingdom,GB,83849,-0.8136856555938721,53.071584707803446,Hello Shanghai,4c3371a866e40f470a03c88b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese,Chinese Restaurants,Chinese Restaurant,4bf58dd8d48988d145941735,true,Blackpool,,,,,,,,,,,,
v-1461333071,,10,24,false,United Kingdom,GB,74647,-0.391039,53.809504,Hellooo,4dc7d6e51f6ef43b8a4e146b,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/busstation_,Bus,Bus Lines,Bus Line,4bf58dd8d48988d12b951735,true,Liverpool,,,,,,,,,,,,
v-1461333071,,1,1,true,United Kingdom,GB,87675,-2.7591776847839355,53.43542519998858,Hello Baby,4e306766091a876241054721,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/default_,Shop,Miscellaneous Shops,Miscellaneous Shop,4bf58dd8d48988d1ff941735,true,,,,,,,,,,,,,
v-1461333071,,2,2,false,United Kingdom,GB,89529,-1.125571,52.929223,Hello Gorgeous,4bc079b44cdfc9b683df9221,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics,Cosmetics Shops,Cosmetics Shop,4bf58dd8d48988d10c951735,true,,,,,,,,,,,,,
v-1461333071,,10,70,false,United Kingdom,GB,96794,-0.060359349781661645,53.56851848762255,Hello,4faa591fe4b04f61e2bbfc6e,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/resort_,Resort,Resorts,Resort,4bf58dd8d48988d12f951735,,,,,,,,,,,,,,
v-1461333071,,2,3,false,United Kingdom,GB,101351,-3.0369550070478293,53.818773417514336,Hello Sailor Custom Tattoo's,50378d20e4b0a9cf58979b1c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/tattoos_,Tattoo,Tattoo Parlors,Tattoo Parlor,4bf58dd8d48988d1de931735,,,,,,,,,,,,,,
v-1461333071,,2,2,true,United Kingdom,GB,100147,-2.9448938369750977,53.4121794521773,Hello pizza,5461758e498e1f859104e806,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,,,,,,,,,,,,,,
