referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,location.state,location.city,allowMenuUrlEdit,location.postalCode,url,location.crossStreet,venueChains.id,storeId,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,hasMenu,venuePage.id,location.neighborhood,menu.externalUrl
v-1464363687,,6,33,false,Canada,CA,82224,-79.687772,43.611724,Sport Mart,4bbf4ea4ba9776b089dbfec8,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym / Fitness,Gyms or Fitness Centers,Gym / Fitness Center,4bf58dd8d48988d175941735,ON,Oakville,true,,,,,,,,,,,,,,
v-1464363687,,1,9,false,Canada,CA,77922,-79.19765072624969,43.75917706072689,Sunny's Sport Bar and Grill,4b721eecf964a520b16f2de3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/cafe_,Café,Cafés,Café,4bf58dd8d48988d16d941735,ON,Burlington,true,,,,,,,,,,,,,,
v-1464363687,,164,352,false,Canada,CA,63289,-79.53258275985718,43.797630494958035,Fighter Sport Club,5609bf02498e038dcc2db6d4,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_opticalshop_,Optical,Optical Shops,Optical Shop,4d954afda243a5684865b473,ON,Woodbridge,true,,,,,,,,,,,,,,
v-1464363687,,1,1,false,Canada,CA,63601,-79.47322017160434,43.806856915493604,Atlantide Cafe Sport,4f6f586fe4b0ca47b2acd35c,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_dancestudio_,Dance Studio,Dance Studios,Dance Studio,4bf58dd8d48988d134941735,ON,Toronto,,,,,,,,,,,,,,,
v-1464363687,,96,280,false,Canada,CA,70185,-79.38808906119858,43.76636710289006,Sport Spec & Optical,4e4d8101b0fb84443d4344dc,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,ON,Scarborough,,,,,,,,,,,,,,,
v-1464363687,,61,1075,false,Canada,CA,65750,-79.32899360866384,43.830388105529074,Dance Sport Gta,4f947b47e4b008256688e0f5,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,ON,Toronto,,,,,,,,,,,,,,,
v-1464363687,,214,334,true,Canada,CA,92378,-79.68161584009893,43.5206034065967,Sport Chek Winston Power Centre,4cac86d414c33704ece9f03b,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,,,,,,,,,,,,,,,,,
v-1464363687,,15,43,false,Canada,CA,66338,-79.6278747,43.7577612,Pro Sport Surfaces,4fe8616ae4b0c11282ff5e0f,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,,,,,,,,,,,,,,
v-1464363687,,,,false,Canada,CA,66206,-79.57426805294524,43.764549257321235,Sharks Sports Club,4bdc72c72a3a0f47c7e2b2b6,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363687,,,,false,Canada,CA,75880,-79.32891658680572,43.72902507311269,Sport Alliance of Ontario,4b68689df964a520a9762be3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363687,,,,true,Canada,CA,77271,-79.290639,43.728244,Sport Chek,4b6f0a65f964a520ddd82ce3,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363687,,,,true,Canada,CA,76916,-79.46220608888574,43.68438008419769,Sport Chek The Stockyards,54b68216498eca6f7b786b03,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363687,2,1,8,false,Canada,CA,2578,-74.7413455,45.0267728,Active Sport Physiotherapy Clinic,507f3d26e4b07325f43386a9,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,ON,Cornwall,true,K6J 3A7,http://mysportphysio.com,UNIT 2,556a384aa7c8957d73d54f0d,237,https://foursquare.com/v/4bba144b1261d13af42fea98/device_menu,https://foursquare.com/v/ottawa-sport--social-club/4bba144b1261d13af42fea98/menu,View Services,Services,Services,true,,,
v-1464363687,1,1,1,false,Canada,CA,2066,-74.734409,45.013143,Lapierre Sport,4e6bb25ce4cdb375521c09d8,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,ON,Cornwall,true,K6H 5R6,https://www.sportchek.ca,Unit# Y005,556a384aa7c8957d73d54f0d,330,,,,,,,,,
v-1464363687,2,3,33,false,Canada,CA,2527,-74.735043,45.005782,Healy Motor Sport,4e5efdfb7d8b67dc8ffc4179,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,ON,Cornwall,true,J6S 5H5,http://www.sourceforsports.com/Stores/91-Lavoie-La-Source-du-Sport.aspx,Unit #0580,556a384aa7c8957d73d54f0d,350,,,,,,,,,
v-1464363687,1,39,113,true,Canada,CA,4664,-74.76191530329586,45.04024056485658,SportChek,4ec4496a722e76589789b6f6,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,ON,Cornwall,true,K1K 3B8,https://www.sportchek.ca,Unit #2,556a384aa7c8957d73d54f0d,264,,,,,,,,,
v-1464363687,1,3,3,false,United States,US,39294,-74.27161407470703,44.851783752441406,Robert's Sport Center,4e32ea01483bf02b1f8ef94f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_,Bike Shop,Bike Shops,Bike Shop,4bf58dd8d48988d115951735,New York,Salaberry-de-Valleyfield,true,K2G 4A1,https://www.sportchek.ca,Lanthier St,556a384aa7c8957d73d54f0d,266,,,,,,,,,
v-1464363687,1,1,1,false,Canada,CA,52874,-74.131982,45.263698,Sport Collecte,4ea6d559775b1e72edc898f9,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,QC,Salaberry-de-Valleyfield,true,K2J 5G4,https://www.sportchek.ca,René-Émard,556a384aa7c8957d73d54f0d,,,,,,,,,,
v-1464363687,1,2,4,false,Canada,CA,57386,-74.074337,45.274487,Sport Boutin Harley davidson valleyfield,4c03c2c7f423a5930f9dd016,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Ottawa,true,12970,https://www.sportchek.ca,Richmond,5569fe7da7c8896abe7dbf9c,,,,,,,,,,
v-1464363687,1,227,431,false,Canada,CA,52519,-74.14063453674316,45.26762292196529,Lavoie La Source du Sport,55ed7191498e5ccf1cee7a68,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,ON,Ottawa,true,K1C 2L9,http://nadonsportlachute.com,Place D'Orleans Dr,,,,,,,,,,,
v-1464363687,1,174,382,true,Canada,CA,85416,-75.63872563844092,45.42103898957806,Sport Chek St.Laurent,4ca505848a65bfb7ad502b22,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,ON,Nepean,true,J8P 6Z8,http://www.sourceforsports.com/Stores/100-Marc-Sports-La-Source-du-Sport.aspx,Unit # Q1,,,,,,,,,,,
v-1464363687,1,92,227,true,Canada,CA,87895,-75.7312273979187,45.34452967410284,Sport Chek Merivale Mall,4b085f38f964a520580a23e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,ON,Orléans,true,K2T 1H9,https://www.sportchek.ca,at Green St,,,,,,,,,,,
v-1464363687,6,52,90,true,Canada,CA,85498,-75.7397792849571,45.269730087267874,Sport Chek Riocan Marketplace,4bd33306a8b3a593b854695f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,ON,Pierrefonds,true,H2W 1S4,http://www.sportsexperts.ca,at rue Dorion,,,,,,,,,,,
v-1464363687,1,27,275,false,Canada,CA,78415,-75.49245,45.45894,Sports Experts,4ba4f435f964a520f3c738e3,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym,College Gyms,College Gym,4bf58dd8d48988d1b2941735,New York,Ottawa,true,K1C 7K3,http://www.sportsexperts.ca,Lapointe,,,,,,,,,,,
v-1464363687,1,18,55,false,United States,US,74280,-74.25271525415819,44.437152141227145,Saunders Sports Complex,4ed501c4f5b975def550da01,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park,Parks,Park,4bf58dd8d48988d163941735,QC,Orléans,true,K6V 0A4,http://www.sportsexperts.ca,De La Roche,,,,,,,,,,,
v-1464363687,57,6,10,false,Canada,CA,85564,-73.84683609008789,45.490765184743424,George Springate Sport Center,4c312bdc452620a1d943200f,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,ON,Lachute,true,H9G,http://www.optsc.com,rue Pépin,,,,,,,,,,,
v-1464363687,1,141,329,false,Canada,CA,91861,-75.7546882762129,45.39314768530789,Westboro Sport Physiotherapy Clinic,4c606b9354ac0f477184b521,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,ON,Gatineau,true,K1Z 5C2,http://www.sourceforsports.com/Stores/129-Sport-Campus-La-Source-du-Sport.aspx,I-87 & Québec Autoroute 15,,,,,,,,,,,
v-1464363687,1,3,3,true,Canada,CA,81192,-75.51680765304233,45.47754282344359,Sport Chek,4b547214f964a52089bb27e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,QC,Kanata,true,H4G 1V6,http://www.cyclosphere.com,Armstrong & Hinton North,,,,,,,,,,,
v-1464363687,1,5,7,false,Canada,CA,76143,-74.330663,45.649896,Nadon Sport,4fec5948e4b02f7c02e54a3b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Montréal,true,J7J 1G9,http://www.sourceforsports.com/Stores/114-Pierre-Demers-La-Source-du-Sport.aspx,,,,,,,,,,,,
v-1464363687,0,81,112,false,Canada,CA,89808,-75.70406908073495,45.42076218657787,Marc Sports La Source du Sport,4da1e89b9935a0931c18aa6f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,ON,Orléans,true,J7Z 3A4,http://www.isatissport.com,,,,,,,,,,,,
v-1464363687,,35,141,true,Canada,CA,99521,-75.9091127667075,45.31069431601073,Sport Chek Kanata Centrum,4c9bca125e1a9521da0367f3,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,QC,Châteauguay,true,H2J 1X9,http://cepsum.umontreal.ca,,,,,,,,,,,,
v-1464363687,,1,2,false,Canada,CA,104059,-73.57906893877497,45.510178751588064,McGill Sport Medicine Clinic,4bffc47edaf9c9b6e9a6faef,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym,Gyms,Gym,4bf58dd8d48988d176941735,ON,Saint-Eustache,true,J8P 6Z8,http://www.sourceforsports.com/Stores/100-Marc-Gatineau-Sports-La-Source-du-Sport.aspx,,,,,,,,,,,,
v-1464363687,,9,49,false,Canada,CA,86345,-75.74374566867031,45.28492695019222,Sport Performance Institute,56a6599d498e7621b54a1a52,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,QC,Brockville,true,J7R 7G6,http://www.plxsport.com,,,,,,,,,,,,
v-1464363687,,21,169,false,Canada,CA,81156,-75.51889502883573,45.47517328427756,Physio Sport Plus,4c924bf1b641236a39b68879,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym / Fitness,Gyms or Fitness Centers,Gym / Fitness Center,4bf58dd8d48988d175941735,QC,Ottawa,true,12919,http://www.ezbordercrossing.com/list-of-border-crossings/new-york/champlain-lacolle/,,,,,,,,,,,,
v-1464363687,,11,15,false,Canada,CA,83871,-73.83220509860456,45.45078252269252,Concordia Physio Sport,4da6c74f6e81162ae784c62c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,ON,Dollard-Des Ormeaux,true,K1Y,http://www.sportsexperts.ca,,,,,,,,,,,,
v-1464363687,,16,22,false,Canada,CA,86521,-73.7171972455848,45.358442852021824,Sports Experts,51a26267498e2706e46cae57,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,ON,Ottawa,true,J8T 5R3,http://www.sourceforsports.com/Stores/89-LAme-du-Sport-La-Source-du-Sport.aspx,,,,,,,,,,,,
v-1464363687,,32,82,false,Canada,CA,87811,-73.89456811974955,45.56145905113036,Sports Experts,4c02894f187ec9289e4eb47b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Verdun,true,J0R 1R0,,,,,,,,,,,,,
v-1464363687,,1,1,false,Canada,CA,89670,-75.689358,44.612273,Sports Experts,4cd565bc7da9a35d6037e9b9,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,ON,Mirabel,true,J8E 2Z9,,,,,,,,,,,,,
v-1464363687,,9,51,false,Canada,CA,82411,-75.551569,45.463796,Ottawa Physiotherapy & Sport Clinics,53e3a5a2498eb8b3276ffe05,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,QC,Saint-Jérôme,true,,,,,,,,,,,,,,
v-1464363687,,8,45,false,Canada,CA,82083,-75.61952141200676,45.38474185577932,Family Physio Sport Conditioning and Wellness Centre,4cace3122776b60c4371550d,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,QC,Montréal,true,,,,,,,,,,,,,,
v-1464363687,,6,151,false,Canada,CA,85207,-73.83571507118846,45.474994907573986,Concordia physio sport,4cee7fbab80da09380e52700,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Saint-Constant,true,,,,,,,,,,,,,,
v-1464363687,,20,36,false,Canada,CA,91848,-75.754446,45.393228,Ottawa Physiotherapy & Sport Clinics,4ec699f6d3e3e131f1297b45,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_,Bike Shop,Bike Shops,Bike Shop,4bf58dd8d48988d115951735,QC,Montréal,true,,,,,,,,,,,,,,
v-1464363687,,5,7,false,Canada,CA,102355,-73.5669520752355,45.46465555075725,Sport Campus La Source du Sport,4fd3ad14e4b06a2d8d3c7eb4,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Gatineau,true,,,,,,,,,,,,,,
v-1464363687,,1,1,false,Canada,CA,97645,-73.9198827,45.6991276,Cyclosphère Sport,4fe610aae4b03458436001f1,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Ottawa,true,,,,,,,,,,,,,,
v-1464363687,,7,7,false,Canada,CA,85404,-73.820144,45.46275,Disalvo Sport,570152d2498ec120432c30b0,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Saint-Eustache,,,,,,,,,,,,,,,
v-1464363687,,128,237,false,Canada,CA,99766,-73.99227,45.761059,Pierre Demers La Source Du Sport,4defe731d22d43368714ff7c,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_hockey_,Hockey,Hockey Arenas,Hockey Arena,4bf58dd8d48988d185941735,ON,Champlain,,,,,,,,,,,,,,,
v-1464363687,,41,205,false,Canada,CA,105175,-73.578605,45.528717,Ekkip Boutique Sport,4c3e059b1ef0d13a3fb89180,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,QC,Ottawa,,,,,,,,,,,,,,,
v-1464363687,,10,14,true,Canada,CA,95818,-73.59986901283264,45.37918732262337,Isatis Sport St-Constant,514b6e7490e7fe0bfbbc53ee,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,NY,Gatineau,,,,,,,,,,,,,,,
v-1464363687,,36,53,false,Canada,CA,101793,-73.61212228835538,45.508985395748006,Clinique de médecine du sport,4e1ca2f2c65bc4a776bcc8fb,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,ON,Ottawa Division,,,,,,,,,,,,,,,
v-1464363687,,1,2,false,Canada,CA,93990,-75.734308,45.458974,Sport Échange,4bd47b27637ba593b6bbf470,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_doctorsoffice_,Doctor's Office,Doctor's Offices,Doctor's Office,4bf58dd8d48988d177941735,QC,Rosemère,,,,,,,,,,,,,,,
v-1464363687,,4,34,false,Canada,CA,89144,-75.636266,45.484865,Marc Sports La Source du Sport,56953fae498ecea4e5653b57,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,ON,Saint-Sauveur,,,,,,,,,,,,,,,
v-1464363687,,1,2,false,Canada,CA,88797,-75.69349139928816,45.41542414943019,Capital Sport Physiotherapy,5102f5c0e4b0b83db9183d03,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Mont-Tremblant,,,,,,,,,,,,,,,
v-1464363687,,4,8,false,Canada,CA,87208,-73.91358,45.567587,110% Sport,565b35dc38faef99b5971427,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,QC,,,,,,,,,,,,,,,,
v-1464363687,,8,17,false,Canada,CA,87154,-73.914371,45.567465,PLX Sport,50d342a9e4b0656ca5d1f970,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Border Crossing,Border Crossings,Border Crossing,52f2ab2ebcbc57f1066b8b4b,QC,,,,,,,,,,,,,,,,
v-1464363687,,8041,15685,false,Canada,CA,87483,-73.891866,45.555082,Nadon Sport,4fad7857e4b0346fb5e03590,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_,Coworking Space,Coworking Spaces,Coworking Space,4bf58dd8d48988d174941735,,,,,,,,,,,,,,,,,
v-1464363687,,13,46,false,United States,US,98956,-73.4526801109314,45.00651857393325,U.S./Canada border - Champlain-St. Bernard de Lacolle Crossing,4ca8d42344a8224b8e941b40,true,.png,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant,Restaurants,Restaurant,4bf58dd8d48988d1c4941735,,,,,,,,,,,,,,,,,
v-1464363687,,139,233,false,Canada,CA,90669,-75.73152,45.401458,Ottawa Sport & Social Club,4bba144b1261d13af42fea98,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363687,,7,12,true,Canada,CA,92760,-75.69891214370728,45.477887463195614,Cage Aux Sports,4ba40532f964a5207a7838e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363687,,81,197,false,Canada,CA,92036,-75.78677222134216,45.34800533474343,Aqua sport,4c9232ddae96a0933cb7a946,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363687,,3,10,false,Canada,CA,97375,-73.818195,45.629958,Sports Experts,4c0a7f686071a593a39edf32,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363687,,1,1,false,Canada,CA,105883,-74.163164,45.890409,Espresso Sport St-Sauveur,4d976992942ba09379f86b8c,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363687,,,,false,Canada,CA,106467,-74.90396797936228,45.96670731393695,L'Ame du Sport La Source du Sport,534ae565498e9413b7d542ed,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363687,5,22,36,true,Canada,CA,2036,-123.70317935943602,48.77528261586286,Sport Chek Duncan Mall,4c9bb9e019fb9c742da1165e,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,BC,Duncan,true,V9L 2P2,https://www.sportchek.ca,Duncan Mall,556a384aa7c8957d73d54f0d,238,,,,,,,,,
v-1464363687,1,11,14,true,Canada,CA,2022,-123.70285749435423,48.776823950968776,Sport Chek Duncan Mall,54b02ea3498ed9909ca215f4,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,BC,Duncan,true,V9L 2P2,https://www.sportchek.ca,Unit # 1140,556a384aa7c8957d73d54f0d,272,,,,,,,,,
v-1464363687,6,6,12,false,Canada,CA,2146,-123.70125353336334,48.776389129572756,Sports Traders,4dadc736043718a63e39d8ec,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,BC,Duncan,true,V9L 2P6,http://www.sportchek.ca,Unit #311A,556a384aa7c8957d73d54f0d,327,,,,,,,,,
v-1464363687,5,13,15,false,Canada,CA,1806,-123.70539457,48.77924953,The Courts Sports Lounge,4db23f05fa8c6bb2d0ad13d4,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_,Karaoke,Karaoke Bars,Karaoke Bar,4bf58dd8d48988d120941735,BC,Duncan,true,V9L 3J2,https://www.sportchek.ca,Unit 126,556a384aa7c8957d73d54f0d,290,,,,,,,,,
v-1464363687,1,477,1457,false,Canada,CA,47139,-123.33575273911525,48.44626083123506,Sport Chek Hillside Mall,529a6a9a498ea4825eee8dc1,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,BC,Victoria,true,V8T 2C5,https://www.sportchek.ca,Unit 109,556a384aa7c8957d73d54f0d,361,,,,,,,,,
v-1464363687,10,3,3,true,Canada,CA,60924,-123.13832759857176,49.16561286871454,Sport Chek Richmond Centre,4b6a2ea6f964a520f2cb2be3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,BC,Richmond,true,V6Y 2B6,https://www.sportchek.ca,Major 1,556a384aa7c8957d73d54f0d,5142,,,,,,,,,
v-1464363687,5,362,568,false,Canada,CA,34639,-123.27194602354756,48.70525297739356,Sport Pawming Miss Pacific,4ed2b7c330f81894b11b9aa6,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/boat_,Boat / Ferry,Boats or Ferries,Boat or Ferry,4bf58dd8d48988d12d951735,BC,Vancouver,true,V5Y 1P2,https://www.sportchek.ca,West Shore Town Centre,556a384aa7c8957d73d54f0d,392,,,,,,,,,
v-1464363687,1,115,179,true,Canada,CA,70494,-123.10511112213135,49.26281270895491,Sport Chek Broadway,4aaaf3c6f964a5203e5820e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,BC,Victoria,true,V8W 3M9,http://www.piseworld.com,Island Home Centre,556a384aa7c8957d73d54f0d,5125,,,,,,,,,
v-1464363687,1,29,67,true,Canada,CA,47752,-123.36567343613106,48.42507536374857,Sport Chek Victoria Bay Centre,4b5b8a00f964a5209c0529e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,BC,Nanaimo,true,V9T 4T7,https://www.sportchek.ca,at Foster Ave,556a384aa7c8957d73d54f0d,334,,,,,,,,,
v-1464363687,1,122,838,true,Canada,CA,55804,-124.0501078607677,49.23521153118344,Sport Chek Woodgrove Centre,4d2c98a2dbc160fcf89e47b6,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,BC,Victoria,true,V9E 2C5,https://www.sportchek.ca,Russ Baker Way,556a384aa7c8957d73d54f0d,246,,,,,,,,,
v-1464363687,10,8,10,true,Canada,CA,39982,-123.41388702392578,48.48782780177475,Pacific Institute for Sport Excellence,4bc3dfedabf495217a72c493,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym / Fitness,Gyms or Fitness Centers,Gym / Fitness Center,4bf58dd8d48988d175941735,BC,Victoria,true,V9B 0J9,https://www.sportchek.ca,Pacific Centre,556a384aa7c8957d73d54f0d,344,,,,,,,,,
v-1464363687,15,567,1044,true,Canada,CA,41389,-123.50529686675776,48.43916308822125,Sport Chek Westshore,538a4ff2498ee3dfd74053a2,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,BC,Burnaby,true,V5H 4M1,https://www.sportchek.ca,Blanshard,556a384aa7c8957d73d54f0d,369,,,,,,,,,
